person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,67,Black or African American,Hispanic or Latino,Master,116969,true,true
2,Female,42,Asian,Not Hispanic or Latino,Master,190280,false,true
3,Female,73,Asian,Hispanic or Latino,Bachelor,56781,false,true
4,Female,47,White,Hispanic or Latino,Master,97534,false,true
5,Male,18,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,16020,false,true
6,Male,78,American Indian or Alaska Native,Not Hispanic or Latino,Master,120261,true,true
7,Female,75,American Indian or Alaska Native,Hispanic or Latino,Doctorate,356245,true,true
8,Male,73,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,122463,false,false
9,Male,80,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1007186,true,false
10,Male,73,Black or African American,Not Hispanic or Latino,Bachelor,33928,false,true
11,Female,51,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,203325,false,true
12,Male,33,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,213682,false,true
13,Male,35,Black or African American,Hispanic or Latino,Doctorate,731342,true,false
14,Female,41,Asian,Not Hispanic or Latino,Bachelor,86406,false,true
15,Male,55,Black or African American,Not Hispanic or Latino,Bachelor,118922,true,false
16,Female,34,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,175152,true,false
17,Female,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,17388,false,true
18,Female,22,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10198,true,false
19,Female,83,American Indian or Alaska Native,Hispanic or Latino,Bachelor,68682,true,false
20,Male,37,White,Not Hispanic or Latino,Bachelor,54919,true,false
21,Male,44,Black or African American,Hispanic or Latino,Master,61022,true,true
22,Male,53,Black or African American,Hispanic or Latino,Doctorate,988673,true,false
23,Female,58,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,71569,false,false
24,Male,66,American Indian or Alaska Native,Not Hispanic or Latino,Master,241848,true,false
25,Female,49,Black or African American,Hispanic or Latino,Master,165285,true,true
26,Male,72,White,Not Hispanic or Latino,Bachelor,127892,false,true
27,Male,49,Asian,Hispanic or Latino,Doctorate,413863,false,true
28,Female,40,Black or African American,Not Hispanic or Latino,Doctorate,696940,true,false
29,Male,80,American Indian or Alaska Native,Hispanic or Latino,Master,180995,true,false
30,Male,59,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,47171,true,true
31,Male,64,White,Not Hispanic or Latino,Doctorate,130830,true,true
32,Female,50,Black or African American,Not Hispanic or Latino,Doctorate,684176,true,true
33,Female,39,American Indian or Alaska Native,Hispanic or Latino,Doctorate,94362,false,true
34,Male,37,American Indian or Alaska Native,Not Hispanic or Latino,Master,207051,true,false
35,Female,48,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,194535,false,true
36,Female,43,White,Hispanic or Latino,Master,55244,true,true
37,Female,43,Asian,Hispanic or Latino,Bachelor,46357,true,true
38,Female,40,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,90383,false,false
39,Male,63,American Indian or Alaska Native,Hispanic or Latino,Master,195311,false,false
40,Male,65,White,Not Hispanic or Latino,Bachelor,73207,true,false
41,Female,34,White,Not Hispanic or Latino,Doctorate,414972,false,false
42,Female,62,American Indian or Alaska Native,Hispanic or Latino,Doctorate,1010577,true,false
43,Female,56,American Indian or Alaska Native,Hispanic or Latino,Doctorate,889733,true,false
44,Male,20,Black or African American,Hispanic or Latino,GED,12465,true,false
45,Male,38,Asian,Not Hispanic or Latino,Master,194485,true,true
46,Female,78,White,Not Hispanic or Latino,Bachelor,104264,false,true
47,Female,74,White,Hispanic or Latino,Master,228091,true,false
48,Male,64,White,Not Hispanic or Latino,Doctorate,805302,true,true
49,Female,22,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,11318,true,true
50,Female,43,Asian,Not Hispanic or Latino,Master,61681,true,false
51,Male,45,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,123134,false,false
52,Female,77,Black or African American,Hispanic or Latino,Master,244243,true,true
53,Male,34,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,525819,true,true
54,Male,67,Black or African American,Not Hispanic or Latino,Doctorate,694939,true,true
55,Female,25,White,Not Hispanic or Latino,High School,10060,false,true
56,Female,75,Asian,Not Hispanic or Latino,Bachelor,43153,false,true
57,Male,47,White,Hispanic or Latino,Bachelor,107241,false,false
58,Male,85,Asian,Hispanic or Latino,Doctorate,541901,true,false
59,Male,50,Black or African American,Hispanic or Latino,Doctorate,237873,true,true
60,Female,45,White,Hispanic or Latino,Doctorate,848957,false,false
61,Male,34,American Indian or Alaska Native,Hispanic or Latino,Doctorate,776845,false,true
62,Male,75,Black or African American,Hispanic or Latino,Bachelor,38497,false,true
63,Female,58,American Indian or Alaska Native,Not Hispanic or Latino,Master,204829,true,true
64,Female,52,Asian,Hispanic or Latino,Doctorate,280405,false,true
65,Male,54,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,165446,false,false
66,Male,77,American Indian or Alaska Native,Hispanic or Latino,Master,185280,false,true
67,Female,35,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,159094,true,false
68,Male,52,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,82805,false,false
69,Male,47,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,411294,true,true
70,Male,48,Black or African American,Not Hispanic or Latino,Master,159457,true,false
71,Female,78,White,Hispanic or Latino,Bachelor,59102,true,false
72,Male,83,Black or African American,Not Hispanic or Latino,Doctorate,824458,true,false
73,Male,58,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,148397,false,true
74,Female,39,American Indian or Alaska Native,Hispanic or Latino,Bachelor,96641,false,true
75,Male,67,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,217386,false,false
76,Female,82,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,113036,true,false
77,Male,68,American Indian or Alaska Native,Not Hispanic or Latino,Master,148887,false,true
78,Female,67,Asian,Not Hispanic or Latino,Master,95120,true,false
79,Female,60,American Indian or Alaska Native,Hispanic or Latino,Bachelor,61924,true,true
80,Male,30,Black or African American,Hispanic or Latino,Doctorate,378515,true,true
81,Male,29,Asian,Not Hispanic or Latino,Some College,17636,false,false
