person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,27,Asian,Hispanic or Latino,Some College,15364,true,false
2,Male,26,American Indian or Alaska Native,Hispanic or Latino,Some College,19542,false,true
3,Male,62,American Indian or Alaska Native,Hispanic or Latino,Doctorate,985816,true,false
4,Male,23,White,Hispanic or Latino,High School,10115,true,true
5,Male,63,Asian,Hispanic or Latino,Master,206689,false,true
6,Female,72,Black or African American,Not Hispanic or Latino,Master,218611,false,false
7,Male,73,White,Not Hispanic or Latino,Doctorate,698651,false,true
8,Male,64,Black or African American,Not Hispanic or Latino,Doctorate,839212,false,true
9,Male,43,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,223712,true,false
10,Female,77,White,Not Hispanic or Latino,Master,212283,false,false
11,Female,63,Asian,Hispanic or Latino,Doctorate,882996,true,true
12,Male,23,American Indian or Alaska Native,Not Hispanic or Latino,High School,10071,false,false
13,Male,49,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,313125,true,true
14,Male,22,Black or African American,Not Hispanic or Latino,GED,11548,true,true
15,Female,64,White,Hispanic or Latino,Master,225615,false,true
16,Male,58,White,Hispanic or Latino,Doctorate,712275,false,false
17,Female,41,Black or African American,Hispanic or Latino,Master,53476,false,false
18,Female,19,Asian,Hispanic or Latino,GED,12819,false,true
19,Male,50,White,Hispanic or Latino,Doctorate,451073,true,false
20,Female,69,White,Not Hispanic or Latino,Doctorate,233246,false,true
21,Female,43,Black or African American,Hispanic or Latino,Master,157097,false,true
22,Male,81,American Indian or Alaska Native,Not Hispanic or Latino,Master,232612,false,true
23,Male,46,Asian,Not Hispanic or Latino,Bachelor,76401,false,false
24,Male,40,Black or African American,Not Hispanic or Latino,Master,110527,true,true
25,Female,39,Asian,Not Hispanic or Latino,Master,129331,false,false
26,Male,71,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,960066,false,true
27,Male,85,American Indian or Alaska Native,Not Hispanic or Latino,Master,66977,true,false
28,Female,61,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,92226,false,false
29,Male,39,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,97284,false,true
30,Male,61,Black or African American,Not Hispanic or Latino,Master,113606,true,false
31,Male,47,Black or African American,Not Hispanic or Latino,Bachelor,129799,true,true
32,Male,68,Asian,Hispanic or Latino,Doctorate,513710,false,true
33,Male,77,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,40128,false,true
34,Female,38,Black or African American,Not Hispanic or Latino,Bachelor,52649,true,false
35,Male,73,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,69460,false,false
36,Female,31,Asian,Hispanic or Latino,Doctorate,88559,true,false
37,Female,56,American Indian or Alaska Native,Not Hispanic or Latino,Master,60776,true,true
38,Female,19,White,Not Hispanic or Latino,High School,10692,true,true
39,Female,33,White,Not Hispanic or Latino,Doctorate,521415,true,true
40,Male,77,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,613175,false,true
41,Male,42,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,1027118,true,false
42,Male,76,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,63253,true,true
43,Male,24,American Indian or Alaska Native,Not Hispanic or Latino,High School,10046,true,false
44,Female,61,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,38910,false,true
45,Female,43,Asian,Not Hispanic or Latino,Master,123177,false,true
46,Male,19,Asian,Not Hispanic or Latino,GED,12534,false,true
47,Female,24,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,13021,false,true
48,Male,48,Black or African American,Hispanic or Latino,Bachelor,83163,false,true
49,Male,35,American Indian or Alaska Native,Hispanic or Latino,Bachelor,66683,false,true
50,Male,18,American Indian or Alaska Native,Hispanic or Latino,High School,10979,true,false
51,Male,22,Black or African American,Hispanic or Latino,High School,10684,false,false
52,Female,25,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,13074,false,false
53,Female,80,Black or African American,Not Hispanic or Latino,Master,69005,true,true
54,Female,25,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,19456,false,false
55,Female,45,American Indian or Alaska Native,Not Hispanic or Latino,Master,203195,false,true
56,Male,62,Black or African American,Hispanic or Latino,Bachelor,118048,false,true
57,Male,81,Black or African American,Hispanic or Latino,Doctorate,706215,false,false
58,Male,35,Black or African American,Not Hispanic or Latino,Doctorate,521620,true,true
59,Male,80,Black or African American,Not Hispanic or Latino,Bachelor,108222,true,false
60,Male,43,Asian,Not Hispanic or Latino,Bachelor,115638,true,true
61,Female,79,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,172932,true,true
62,Female,37,American Indian or Alaska Native,Hispanic or Latino,Doctorate,415778,true,true
63,Female,71,Asian,Not Hispanic or Latino,Master,114805,false,false
64,Female,24,Asian,Hispanic or Latino,Some College,17386,true,false
65,Female,57,Asian,Hispanic or Latino,Master,182700,false,true
66,Female,76,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,76294,false,true
67,Female,41,Black or African American,Hispanic or Latino,Bachelor,78325,false,false
68,Male,20,American Indian or Alaska Native,Hispanic or Latino,GED,12791,false,true
69,Female,73,Asian,Hispanic or Latino,Master,110890,true,false
70,Female,71,Black or African American,Hispanic or Latino,Doctorate,926639,true,true
71,Female,78,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,88050,false,false
72,Male,62,Asian,Not Hispanic or Latino,Bachelor,71725,false,true
73,Male,27,Black or African American,Not Hispanic or Latino,Bachelor,42810,false,true
74,Male,29,Asian,Not Hispanic or Latino,Bachelor,49076,true,false
75,Male,26,American Indian or Alaska Native,Not Hispanic or Latino,High School,10931,true,false
76,Male,40,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,151049,true,true
77,Male,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10326,true,false
78,Male,53,White,Hispanic or Latino,Doctorate,491257,false,false
79,Male,83,Black or African American,Not Hispanic or Latino,Doctorate,158508,false,false
80,Female,68,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,795549,true,true
81,Male,62,Asian,Hispanic or Latino,Doctorate,722149,true,true
82,Male,73,Asian,Not Hispanic or Latino,Doctorate,961883,true,false
83,Male,48,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,81060,false,true
84,Female,42,White,Hispanic or Latino,Bachelor,93316,true,true
85,Male,30,Asian,Hispanic or Latino,Doctorate,117393,true,true
86,Female,31,American Indian or Alaska Native,Hispanic or Latino,Master,61729,true,true
87,Male,53,American Indian or Alaska Native,Not Hispanic or Latino,Master,233583,false,true
88,Female,75,American Indian or Alaska Native,Not Hispanic or Latino,Master,166881,true,false
89,Male,39,White,Hispanic or Latino,Master,146168,true,true
90,Male,37,Asian,Hispanic or Latino,Doctorate,716140,true,true
91,Male,66,American Indian or Alaska Native,Hispanic or Latino,Doctorate,180740,true,false
92,Male,28,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,98128,false,false
93,Male,63,Asian,Not Hispanic or Latino,Doctorate,690984,false,false
94,Female,23,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10119,true,false
95,Male,81,White,Not Hispanic or Latino,Bachelor,64339,true,true
96,Female,69,Black or African American,Hispanic or Latino,Doctorate,383723,true,false
97,Female,74,American Indian or Alaska Native,Hispanic or Latino,Master,76799,true,true
98,Female,21,White,Hispanic or Latino,High School,10132,false,true
99,Female,80,Asian,Not Hispanic or Latino,Master,98600,true,false
100,Female,85,White,Hispanic or Latino,Master,160002,true,false
101,Female,68,American Indian or Alaska Native,Not Hispanic or Latino,Master,212379,true,false
102,Male,58,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,114411,false,true
103,Female,41,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,36636,false,false
104,Male,19,Black or African American,Not Hispanic or Latino,Some College,15779,false,true
105,Female,74,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,391161,false,false
106,Male,69,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,142299,true,true
107,Male,68,Asian,Not Hispanic or Latino,Master,94936,false,true
108,Male,37,Asian,Not Hispanic or Latino,Master,65431,true,false
109,Male,27,Asian,Hispanic or Latino,Bachelor,35193,false,false
110,Male,55,Black or African American,Hispanic or Latino,Master,122644,true,true
111,Male,34,Black or African American,Not Hispanic or Latino,Doctorate,617367,true,false
112,Female,42,Asian,Hispanic or Latino,Doctorate,618427,true,true
113,Female,40,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,186537,false,true
114,Female,22,Asian,Hispanic or Latino,High School,10267,true,false
115,Female,21,Black or African American,Hispanic or Latino,GED,12111,false,false
116,Female,57,White,Not Hispanic or Latino,Doctorate,560051,true,true
117,Male,54,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,51840,true,true
118,Male,45,Black or African American,Not Hispanic or Latino,Master,83595,true,true
119,Female,18,American Indian or Alaska Native,Hispanic or Latino,GED,12714,true,false
120,Male,57,Black or African American,Hispanic or Latino,Master,131436,false,true
121,Male,74,White,Not Hispanic or Latino,Doctorate,290836,true,false
122,Female,77,White,Hispanic or Latino,Master,242976,true,true
123,Male,19,Black or African American,Hispanic or Latino,High School,10182,false,true
124,Female,19,Asian,Hispanic or Latino,High School,10941,true,true
125,Female,24,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,19805,true,true
126,Male,30,Asian,Hispanic or Latino,Bachelor,49614,false,true
127,Female,24,Black or African American,Not Hispanic or Latino,Some College,15195,true,false
128,Male,72,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1034217,false,true
129,Male,29,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,19910,false,true
130,Male,46,White,Hispanic or Latino,Bachelor,129959,false,false
131,Male,19,Black or African American,Not Hispanic or Latino,Some College,19831,true,false
