person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,43,White,Not Hispanic or Latino,Doctorate,313916,false,true
2,Male,35,American Indian or Alaska Native,Hispanic or Latino,Doctorate,418727,true,false
3,Male,40,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,438070,false,true
4,Male,71,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,129132,false,true
5,Female,76,American Indian or Alaska Native,Hispanic or Latino,Bachelor,98162,true,true
6,Male,56,American Indian or Alaska Native,Hispanic or Latino,Bachelor,125553,false,false
7,Male,37,White,Not Hispanic or Latino,Doctorate,1049507,false,false
8,Male,68,Asian,Not Hispanic or Latino,Master,111621,false,true
9,Female,85,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,748399,true,true
10,Male,59,White,Not Hispanic or Latino,Doctorate,518593,false,false
11,Male,23,American Indian or Alaska Native,Not Hispanic or Latino,GED,12725,false,true
12,Male,82,Asian,Not Hispanic or Latino,Master,65435,false,true
13,Male,75,Asian,Hispanic or Latino,Master,112295,true,false
14,Male,18,White,Hispanic or Latino,GED,12853,false,true
15,Female,29,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,69302,false,false
16,Male,69,American Indian or Alaska Native,Hispanic or Latino,Bachelor,64520,true,false
17,Male,67,Black or African American,Not Hispanic or Latino,Bachelor,106145,true,false
18,Female,18,American Indian or Alaska Native,Hispanic or Latino,GED,12776,true,true
19,Male,75,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,349297,true,false
20,Female,47,Black or African American,Hispanic or Latino,Doctorate,703617,true,false
21,Male,22,White,Hispanic or Latino,High School,10737,true,true
22,Female,50,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,233217,true,false
23,Male,44,White,Not Hispanic or Latino,Master,56504,true,true
24,Male,46,Asian,Hispanic or Latino,Doctorate,872484,false,false
25,Male,32,Asian,Not Hispanic or Latino,Master,154073,true,false
26,Male,20,White,Hispanic or Latino,Some College,17144,true,true
27,Female,79,American Indian or Alaska Native,Hispanic or Latino,Doctorate,240241,true,false
28,Male,59,White,Hispanic or Latino,Bachelor,102058,true,false
29,Female,48,American Indian or Alaska Native,Not Hispanic or Latino,Master,124888,true,false
30,Female,55,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,34871,false,true
31,Female,50,Asian,Not Hispanic or Latino,Bachelor,89488,false,false
32,Male,76,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,183541,true,true
33,Female,25,Asian,Hispanic or Latino,GED,13095,true,false
34,Female,54,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,332971,true,false
35,Female,55,Black or African American,Hispanic or Latino,Doctorate,1041727,true,false
36,Female,51,Asian,Not Hispanic or Latino,Bachelor,118106,false,false
37,Male,77,White,Not Hispanic or Latino,Doctorate,606493,false,true
38,Female,25,American Indian or Alaska Native,Not Hispanic or Latino,High School,10136,true,false
39,Male,59,Asian,Not Hispanic or Latino,Doctorate,876326,false,true
