person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,45,Black or African American,Hispanic or Latino,Doctorate,1054446,true,false
2,Male,51,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,283123,false,true
3,Female,57,Asian,Not Hispanic or Latino,Master,247374,true,true
4,Male,36,American Indian or Alaska Native,Hispanic or Latino,Master,194613,true,true
5,Female,81,Black or African American,Hispanic or Latino,Master,160236,true,true
6,Male,68,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,107578,false,true
7,Male,60,Black or African American,Hispanic or Latino,Bachelor,67525,true,false
8,Male,54,Asian,Hispanic or Latino,Bachelor,64916,false,false
9,Male,62,Asian,Hispanic or Latino,Master,110041,false,false
10,Female,38,Asian,Not Hispanic or Latino,Master,138680,false,true
11,Male,78,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,154698,false,true
12,Female,42,White,Not Hispanic or Latino,Bachelor,40942,false,false
13,Male,79,Asian,Hispanic or Latino,Bachelor,85544,false,false
14,Male,84,Asian,Hispanic or Latino,Doctorate,172251,true,false
15,Male,62,Black or African American,Hispanic or Latino,Doctorate,170057,true,false
16,Female,22,White,Hispanic or Latino,High School,10170,true,false
17,Female,73,White,Hispanic or Latino,Bachelor,108969,true,false
18,Female,62,American Indian or Alaska Native,Hispanic or Latino,Master,217260,false,false
19,Male,27,Asian,Hispanic or Latino,Some College,19760,true,true
20,Female,75,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,980154,true,true
21,Male,66,Black or African American,Hispanic or Latino,Master,209947,false,false
22,Male,26,Asian,Hispanic or Latino,GED,13155,false,true
23,Female,34,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,35197,true,false
24,Male,37,Black or African American,Hispanic or Latino,Master,157915,true,true
25,Female,39,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,115736,false,true
26,Male,73,American Indian or Alaska Native,Not Hispanic or Latino,Master,78951,false,false
27,Male,67,White,Hispanic or Latino,Master,131282,false,false
28,Female,43,Black or African American,Hispanic or Latino,Master,146931,false,true
29,Male,30,American Indian or Alaska Native,Hispanic or Latino,Bachelor,107594,false,true
30,Male,72,Asian,Not Hispanic or Latino,Doctorate,1069430,false,false
31,Female,53,White,Hispanic or Latino,Doctorate,629340,true,false
32,Male,64,American Indian or Alaska Native,Not Hispanic or Latino,Master,75724,true,false
33,Female,75,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,37966,false,true
34,Female,65,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,406243,false,true
35,Male,52,White,Not Hispanic or Latino,Doctorate,794691,false,true
36,Female,29,Asian,Hispanic or Latino,Bachelor,42577,false,true
37,Female,72,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,315209,false,false
38,Male,34,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,210735,false,true
39,Male,36,Black or African American,Not Hispanic or Latino,Bachelor,30034,false,true
40,Female,47,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,58862,false,false
41,Male,31,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,236996,true,false
42,Male,33,Asian,Not Hispanic or Latino,Doctorate,870840,false,false
43,Male,21,Black or African American,Hispanic or Latino,Some College,16185,false,true
44,Male,37,American Indian or Alaska Native,Hispanic or Latino,Doctorate,77440,false,false
45,Male,45,Black or African American,Not Hispanic or Latino,Bachelor,124275,true,false
46,Male,27,Asian,Hispanic or Latino,Bachelor,97086,false,false
47,Female,39,Asian,Not Hispanic or Latino,Master,231710,false,false
48,Female,21,Black or African American,Hispanic or Latino,Some College,17551,true,false
49,Female,26,American Indian or Alaska Native,Hispanic or Latino,Some College,15407,false,true
50,Male,33,White,Not Hispanic or Latino,Doctorate,586727,false,false
51,Male,58,Asian,Hispanic or Latino,Doctorate,924301,false,true
52,Male,57,White,Hispanic or Latino,Doctorate,294430,false,true
53,Male,74,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,88819,true,false
54,Female,83,White,Not Hispanic or Latino,Doctorate,280276,true,true
55,Male,38,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,119367,false,true
56,Female,72,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,107443,false,true
57,Male,67,American Indian or Alaska Native,Not Hispanic or Latino,Master,108890,false,false
58,Female,71,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,237699,false,false
59,Male,43,Asian,Not Hispanic or Latino,Bachelor,109828,true,false
60,Female,38,White,Not Hispanic or Latino,Doctorate,84880,false,false
61,Female,43,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,877885,true,true
62,Female,37,American Indian or Alaska Native,Hispanic or Latino,Master,71471,false,false
63,Male,34,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,144761,false,true
64,Male,38,White,Not Hispanic or Latino,Master,184007,false,true
65,Female,73,White,Not Hispanic or Latino,Master,61759,false,true
66,Male,61,American Indian or Alaska Native,Hispanic or Latino,Doctorate,992995,false,true
67,Male,21,White,Not Hispanic or Latino,GED,12464,false,true
68,Male,71,Black or African American,Not Hispanic or Latino,Bachelor,107289,false,true
69,Male,39,American Indian or Alaska Native,Not Hispanic or Latino,Master,192262,true,true
70,Male,50,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,137032,true,true
71,Male,64,White,Hispanic or Latino,Bachelor,75534,true,false
72,Female,70,Black or African American,Hispanic or Latino,Doctorate,304740,true,true
73,Male,61,White,Hispanic or Latino,Bachelor,57471,true,false
74,Female,19,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,15635,true,false
75,Male,72,Black or African American,Hispanic or Latino,Master,126432,false,false
76,Female,57,Asian,Hispanic or Latino,Master,181069,true,true
77,Male,22,White,Hispanic or Latino,High School,10930,true,false
78,Male,41,American Indian or Alaska Native,Hispanic or Latino,Master,228654,false,false
79,Female,22,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,15398,false,false
80,Female,42,Asian,Not Hispanic or Latino,Bachelor,37484,false,true
81,Male,43,White,Not Hispanic or Latino,Bachelor,121134,false,false
82,Male,72,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,83626,false,true
83,Male,27,White,Hispanic or Latino,Bachelor,120980,true,false
84,Male,27,White,Hispanic or Latino,Bachelor,74188,false,true
85,Female,67,White,Hispanic or Latino,Bachelor,102189,false,false
86,Female,24,White,Not Hispanic or Latino,GED,13083,true,true
87,Female,73,Black or African American,Hispanic or Latino,Bachelor,87162,false,false
88,Female,69,Asian,Not Hispanic or Latino,Doctorate,336455,true,true
