person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,52,Asian,Hispanic or Latino,Doctorate,220403,true,false
2,Female,82,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,902098,true,false
3,Male,42,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,281227,false,true
4,Male,73,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,901476,false,false
5,Male,73,Black or African American,Not Hispanic or Latino,Doctorate,683060,true,false
6,Male,52,American Indian or Alaska Native,Hispanic or Latino,Bachelor,89508,true,false
7,Female,58,American Indian or Alaska Native,Hispanic or Latino,Master,69696,true,true
8,Female,84,White,Not Hispanic or Latino,Bachelor,37483,false,true
9,Male,36,American Indian or Alaska Native,Hispanic or Latino,Bachelor,61901,false,false
10,Male,49,White,Not Hispanic or Latino,Doctorate,753190,false,false
11,Male,30,Black or African American,Not Hispanic or Latino,Master,154828,true,false
12,Male,45,Black or African American,Hispanic or Latino,Master,190997,false,true
13,Male,47,White,Hispanic or Latino,Master,114772,false,true
14,Male,31,American Indian or Alaska Native,Not Hispanic or Latino,Master,186866,true,true
15,Male,77,American Indian or Alaska Native,Not Hispanic or Latino,Master,213037,true,true
16,Female,55,White,Hispanic or Latino,Doctorate,412903,false,true
17,Male,49,White,Not Hispanic or Latino,Master,160450,true,true
18,Female,56,Black or African American,Not Hispanic or Latino,Master,233586,false,false
19,Male,80,American Indian or Alaska Native,Hispanic or Latino,Master,52573,true,true
20,Female,23,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,17633,true,true
21,Male,39,American Indian or Alaska Native,Hispanic or Latino,Bachelor,121026,true,false
22,Female,59,White,Hispanic or Latino,Doctorate,275242,false,true
23,Male,58,Asian,Hispanic or Latino,Master,201435,false,true
24,Male,40,Black or African American,Not Hispanic or Latino,Bachelor,36093,true,false
25,Male,77,White,Hispanic or Latino,Bachelor,93451,true,false
26,Female,45,Asian,Not Hispanic or Latino,Bachelor,79129,false,true
27,Male,41,Black or African American,Hispanic or Latino,Bachelor,89421,true,false
28,Female,43,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,61663,true,true
29,Male,42,Asian,Not Hispanic or Latino,Bachelor,128327,true,true
30,Female,18,American Indian or Alaska Native,Not Hispanic or Latino,GED,12257,false,false
31,Female,49,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,102175,false,true
32,Male,49,Asian,Not Hispanic or Latino,Master,174151,true,false
33,Male,72,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,733055,false,true
34,Female,56,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,724353,false,true
35,Female,21,American Indian or Alaska Native,Hispanic or Latino,GED,11982,true,false
36,Female,27,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,40907,true,true
37,Male,71,Asian,Hispanic or Latino,Bachelor,37828,false,true
38,Male,51,American Indian or Alaska Native,Hispanic or Latino,Master,174311,false,true
39,Female,63,Black or African American,Hispanic or Latino,Master,221193,false,false
40,Female,68,Black or African American,Hispanic or Latino,Bachelor,115760,true,false
41,Female,52,White,Not Hispanic or Latino,Doctorate,1028378,false,true
42,Female,27,Asian,Not Hispanic or Latino,Bachelor,116067,false,true
43,Female,72,Asian,Not Hispanic or Latino,Doctorate,1005575,false,true
44,Male,73,Asian,Not Hispanic or Latino,Master,166046,true,true
45,Male,43,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,141483,false,true
46,Male,18,American Indian or Alaska Native,Hispanic or Latino,GED,13082,false,false
47,Female,84,White,Hispanic or Latino,Bachelor,125083,true,true
48,Female,79,Black or African American,Not Hispanic or Latino,Master,91425,true,true
49,Female,45,Asian,Not Hispanic or Latino,Doctorate,707843,false,false
50,Male,53,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,147209,true,false
51,Male,49,American Indian or Alaska Native,Not Hispanic or Latino,Master,141001,true,false
52,Female,85,Asian,Hispanic or Latino,Master,80037,false,false
53,Female,20,White,Not Hispanic or Latino,Some College,18886,false,false
54,Male,21,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,16509,true,true
55,Female,71,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,209773,true,true
56,Male,64,Black or African American,Hispanic or Latino,Master,156873,true,true
57,Female,41,Asian,Hispanic or Latino,Doctorate,105496,false,true
58,Male,80,Asian,Hispanic or Latino,Doctorate,131961,false,true
59,Female,24,Asian,Hispanic or Latino,Some College,18088,false,true
60,Male,34,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,41292,true,false
61,Male,83,White,Not Hispanic or Latino,Master,187154,true,false
62,Female,68,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,66901,true,true
63,Female,58,White,Hispanic or Latino,Doctorate,285267,true,false
64,Male,42,Black or African American,Not Hispanic or Latino,Master,103043,true,true
65,Female,45,Black or African American,Hispanic or Latino,Master,54500,false,false
66,Male,81,White,Not Hispanic or Latino,Doctorate,541926,true,false
67,Male,83,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,97740,false,true
68,Male,79,White,Hispanic or Latino,Doctorate,694726,true,true
69,Female,66,White,Not Hispanic or Latino,Bachelor,119194,true,true
70,Male,76,American Indian or Alaska Native,Hispanic or Latino,Bachelor,65320,true,true
71,Female,26,White,Not Hispanic or Latino,Some College,17808,true,false
72,Female,26,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10590,true,true
73,Male,52,White,Not Hispanic or Latino,Master,181684,false,true
74,Female,35,Asian,Hispanic or Latino,Bachelor,84135,false,true
75,Female,58,White,Not Hispanic or Latino,Master,221403,false,true
76,Male,48,Black or African American,Not Hispanic or Latino,Doctorate,631089,false,true
77,Male,19,American Indian or Alaska Native,Not Hispanic or Latino,GED,12360,false,true
78,Male,64,Black or African American,Not Hispanic or Latino,Doctorate,328344,true,true
79,Male,66,White,Not Hispanic or Latino,Doctorate,213711,true,false
80,Female,66,Black or African American,Hispanic or Latino,Doctorate,433310,false,false
81,Male,57,White,Not Hispanic or Latino,Doctorate,121789,true,false
82,Male,33,Black or African American,Not Hispanic or Latino,Doctorate,580405,true,false
83,Female,73,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,216304,true,false
84,Male,80,Black or African American,Hispanic or Latino,Doctorate,495605,true,false
85,Female,61,American Indian or Alaska Native,Hispanic or Latino,Doctorate,445765,true,true
86,Male,22,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,11457,true,true
87,Male,80,Asian,Hispanic or Latino,Master,60871,true,false
88,Male,44,White,Not Hispanic or Latino,Bachelor,102394,true,false
89,Female,53,White,Hispanic or Latino,Doctorate,965223,false,false
90,Male,44,Black or African American,Not Hispanic or Latino,Master,83432,false,false
91,Female,82,White,Not Hispanic or Latino,Doctorate,958761,true,true
92,Male,81,Asian,Not Hispanic or Latino,Bachelor,90459,true,false
93,Male,69,White,Hispanic or Latino,Bachelor,84521,false,true
94,Female,85,Asian,Hispanic or Latino,Master,244635,false,true
95,Female,20,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,12115,false,false
96,Female,27,American Indian or Alaska Native,Hispanic or Latino,Some College,19000,false,false
97,Female,73,Asian,Hispanic or Latino,Bachelor,107265,true,true
98,Female,71,Black or African American,Hispanic or Latino,Bachelor,113154,true,true
99,Male,47,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,129992,true,true
100,Male,43,Asian,Not Hispanic or Latino,Master,91949,true,false
101,Male,58,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,73485,true,true
102,Male,30,Asian,Not Hispanic or Latino,Doctorate,688689,false,true
103,Female,32,Asian,Hispanic or Latino,Master,150339,false,false
104,Female,53,Asian,Not Hispanic or Latino,Bachelor,78998,true,false
105,Male,48,Asian,Hispanic or Latino,Master,167267,false,true
106,Male,39,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,135566,true,false
107,Female,48,White,Hispanic or Latino,Bachelor,48638,false,false
108,Male,48,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,598995,false,true
109,Female,29,White,Not Hispanic or Latino,Some College,17773,true,false
110,Female,58,White,Hispanic or Latino,Master,232949,true,false
111,Male,39,White,Not Hispanic or Latino,Doctorate,1060921,true,true
112,Male,75,Asian,Not Hispanic or Latino,Master,121819,false,true
113,Male,53,Black or African American,Hispanic or Latino,Doctorate,347458,true,true
114,Female,75,American Indian or Alaska Native,Hispanic or Latino,Doctorate,423029,true,true
115,Female,43,Black or African American,Hispanic or Latino,Bachelor,62058,false,true
116,Female,58,Asian,Not Hispanic or Latino,Bachelor,57746,false,false
117,Male,55,Black or African American,Hispanic or Latino,Master,177955,true,true
118,Male,81,Asian,Hispanic or Latino,Bachelor,38662,true,true
119,Male,34,Black or African American,Not Hispanic or Latino,Bachelor,108382,true,false
120,Male,70,Asian,Hispanic or Latino,Bachelor,120387,false,true
121,Male,62,Asian,Not Hispanic or Latino,Bachelor,47487,true,true
122,Female,67,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,41371,true,true
123,Male,83,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,1016199,false,false
124,Male,63,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,89520,false,true
125,Male,67,Asian,Hispanic or Latino,Doctorate,238101,true,true
126,Female,57,White,Hispanic or Latino,Bachelor,91930,false,false
127,Male,39,Black or African American,Hispanic or Latino,Master,140841,false,false
128,Female,44,Black or African American,Hispanic or Latino,Master,119948,false,true
129,Female,37,Asian,Hispanic or Latino,Doctorate,199177,true,true
130,Male,18,White,Not Hispanic or Latino,High School,10347,true,false
131,Female,25,White,Hispanic or Latino,Some College,18497,false,false
132,Male,27,Black or African American,Hispanic or Latino,Some College,17801,false,false
133,Female,60,Asian,Not Hispanic or Latino,Bachelor,50434,false,true
134,Female,25,American Indian or Alaska Native,Not Hispanic or Latino,GED,11328,true,false
135,Female,40,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,920457,true,false
136,Female,40,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,157231,false,false
137,Female,44,Asian,Not Hispanic or Latino,Master,226427,false,true
138,Male,71,American Indian or Alaska Native,Not Hispanic or Latino,Master,144295,false,true
139,Female,62,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,558247,false,true
140,Male,54,American Indian or Alaska Native,Hispanic or Latino,Doctorate,969951,false,false
141,Female,83,White,Not Hispanic or Latino,Doctorate,734865,true,false
142,Male,33,Black or African American,Not Hispanic or Latino,Master,133647,true,false
143,Male,74,Asian,Not Hispanic or Latino,Master,175769,true,true
144,Male,32,Asian,Hispanic or Latino,Doctorate,921657,false,false
145,Female,70,Black or African American,Not Hispanic or Latino,Doctorate,721561,false,true
146,Male,43,White,Not Hispanic or Latino,Doctorate,105823,false,false
147,Female,61,American Indian or Alaska Native,Hispanic or Latino,Bachelor,69373,false,true
148,Female,66,Black or African American,Hispanic or Latino,Master,209675,false,false
149,Female,69,Asian,Not Hispanic or Latino,Bachelor,41897,false,true
150,Female,34,American Indian or Alaska Native,Not Hispanic or Latino,Master,191970,true,false
151,Female,57,White,Not Hispanic or Latino,Master,246116,true,false
152,Female,51,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,164033,false,true
