person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,85,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,114615,false,true
2,Male,74,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,40157,false,false
3,Female,24,Asian,Not Hispanic or Latino,GED,12451,true,true
4,Male,51,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,171759,true,true
5,Female,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,13095,false,false
6,Female,31,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,113845,true,true
7,Male,61,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,856744,true,false
8,Female,73,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,79174,true,false
9,Female,77,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,791041,false,true
10,Female,40,Asian,Hispanic or Latino,Master,167781,false,true
11,Male,41,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,129600,true,true
12,Female,61,American Indian or Alaska Native,Hispanic or Latino,Bachelor,50934,false,false
13,Male,54,Asian,Not Hispanic or Latino,Bachelor,40190,true,true
14,Female,54,Black or African American,Hispanic or Latino,Bachelor,64175,true,false
15,Female,70,White,Not Hispanic or Latino,Doctorate,935644,false,true
16,Male,63,Asian,Hispanic or Latino,Doctorate,309173,true,true
17,Female,62,Black or African American,Not Hispanic or Latino,Doctorate,741890,false,true
18,Male,65,Asian,Not Hispanic or Latino,Bachelor,50834,false,true
19,Male,41,Asian,Hispanic or Latino,Bachelor,96457,false,true
20,Male,44,White,Hispanic or Latino,Master,187050,false,true
21,Male,53,White,Not Hispanic or Latino,Doctorate,87254,true,false
22,Female,39,Asian,Hispanic or Latino,Master,74888,false,false
23,Male,84,White,Not Hispanic or Latino,Master,60640,true,false
24,Female,20,Black or African American,Hispanic or Latino,Some College,17224,true,false
25,Male,83,White,Hispanic or Latino,Master,127497,true,false
26,Female,72,Asian,Not Hispanic or Latino,Master,234031,true,false
27,Male,34,Asian,Hispanic or Latino,Doctorate,988463,false,true
28,Female,22,White,Not Hispanic or Latino,Some College,16050,false,true
29,Male,30,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,91463,true,false
30,Female,58,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,107622,false,false
31,Female,61,White,Hispanic or Latino,Doctorate,638681,false,true
32,Female,23,American Indian or Alaska Native,Hispanic or Latino,Some College,19900,true,false
33,Male,32,American Indian or Alaska Native,Hispanic or Latino,Master,244921,true,false
34,Male,83,White,Hispanic or Latino,Master,218577,true,true
35,Female,85,American Indian or Alaska Native,Hispanic or Latino,Master,76120,false,true
36,Male,41,Asian,Hispanic or Latino,Doctorate,776655,true,true
37,Female,33,Black or African American,Not Hispanic or Latino,Bachelor,32488,true,true
38,Female,25,Asian,Not Hispanic or Latino,High School,10176,true,true
39,Female,30,Black or African American,Hispanic or Latino,Master,123791,false,true
40,Male,57,White,Not Hispanic or Latino,Bachelor,84750,true,false
41,Male,52,Asian,Not Hispanic or Latino,Bachelor,74576,true,true
42,Male,46,White,Not Hispanic or Latino,Doctorate,368189,false,true
43,Female,19,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,12326,true,false
44,Male,64,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,233691,false,true
45,Female,79,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,222806,false,true
46,Female,30,Black or African American,Hispanic or Latino,Master,88488,false,false
47,Male,70,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,74818,false,false
48,Female,47,Asian,Hispanic or Latino,Bachelor,38356,false,true
49,Male,22,White,Hispanic or Latino,GED,12059,true,false
50,Male,72,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,123541,true,true
51,Female,43,Black or African American,Not Hispanic or Latino,Master,73846,false,false
52,Female,43,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,88158,false,true
53,Male,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10979,false,false
54,Male,21,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,12905,false,false
55,Female,39,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,427907,true,true
56,Female,71,Asian,Hispanic or Latino,Master,91849,true,true
57,Female,36,White,Hispanic or Latino,Bachelor,64180,true,true
58,Female,58,Black or African American,Not Hispanic or Latino,Bachelor,117369,false,true
59,Male,40,American Indian or Alaska Native,Not Hispanic or Latino,Master,111672,false,false
60,Female,43,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,902158,false,true
61,Male,39,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,973141,false,true
62,Female,19,Black or African American,Hispanic or Latino,Some College,17724,false,true
63,Female,52,Asian,Not Hispanic or Latino,Master,158178,false,true
64,Female,58,Black or African American,Not Hispanic or Latino,Doctorate,748183,false,true
65,Male,23,Asian,Hispanic or Latino,Some College,17870,true,true
66,Male,30,Black or African American,Not Hispanic or Latino,Doctorate,402282,false,false
67,Female,85,Black or African American,Hispanic or Latino,Bachelor,35204,true,false
68,Female,40,White,Hispanic or Latino,Doctorate,1000964,false,false
69,Female,72,American Indian or Alaska Native,Hispanic or Latino,Doctorate,637909,false,true
70,Female,54,American Indian or Alaska Native,Hispanic or Latino,Doctorate,373831,false,false
71,Male,66,Black or African American,Not Hispanic or Latino,Bachelor,43160,false,false
72,Male,60,Asian,Not Hispanic or Latino,Master,189649,false,false
73,Female,20,American Indian or Alaska Native,Not Hispanic or Latino,GED,12626,false,true
74,Male,76,Black or African American,Hispanic or Latino,Master,229232,false,true
75,Female,25,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,11596,false,false
76,Male,36,White,Hispanic or Latino,Master,208366,true,false
77,Male,23,Black or African American,Hispanic or Latino,Some College,17649,false,false
78,Male,60,Asian,Hispanic or Latino,Doctorate,465436,true,true
79,Male,69,Asian,Hispanic or Latino,Doctorate,474471,true,true
80,Male,65,White,Not Hispanic or Latino,Doctorate,863001,false,true
