person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,22,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10516,true,false
2,Female,44,Black or African American,Hispanic or Latino,Bachelor,89783,true,false
3,Female,42,Black or African American,Not Hispanic or Latino,Master,128999,true,true
4,Male,43,White,Hispanic or Latino,Bachelor,113510,true,true
5,Male,33,White,Hispanic or Latino,Master,157657,false,true
6,Female,38,White,Hispanic or Latino,Master,107783,true,false
7,Male,24,Black or African American,Not Hispanic or Latino,Some College,16777,true,true
8,Male,36,White,Hispanic or Latino,Bachelor,49217,false,true
9,Male,20,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12178,true,false
10,Female,77,Asian,Hispanic or Latino,Master,205040,true,true
11,Female,19,Black or African American,Hispanic or Latino,GED,13006,false,false
12,Male,78,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,71742,true,false
13,Male,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12506,true,false
14,Female,25,Black or African American,Hispanic or Latino,Some College,19076,true,false
15,Female,18,Black or African American,Not Hispanic or Latino,High School,10512,false,true
16,Female,82,American Indian or Alaska Native,Hispanic or Latino,Master,116526,false,true
17,Male,28,Asian,Hispanic or Latino,Bachelor,106455,true,true
18,Female,77,Black or African American,Hispanic or Latino,Master,167284,true,false
19,Male,66,Asian,Hispanic or Latino,Master,69419,false,true
20,Male,50,White,Not Hispanic or Latino,Doctorate,944621,false,true
21,Male,49,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,68313,false,true
22,Male,18,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,12520,true,false
23,Female,62,White,Not Hispanic or Latino,Bachelor,129073,false,false
24,Male,46,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,117144,false,true
25,Male,23,American Indian or Alaska Native,Hispanic or Latino,High School,10984,true,false
26,Female,40,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,91452,false,true
27,Male,37,Asian,Hispanic or Latino,Doctorate,490161,false,true
28,Male,57,American Indian or Alaska Native,Hispanic or Latino,Doctorate,562239,false,false
29,Female,78,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,45777,false,false
30,Female,20,American Indian or Alaska Native,Hispanic or Latino,High School,10971,true,true
31,Female,75,Asian,Hispanic or Latino,Bachelor,78034,false,false
32,Female,23,Black or African American,Hispanic or Latino,GED,12667,true,false
33,Female,77,White,Not Hispanic or Latino,Bachelor,93340,false,false
34,Female,41,Black or African American,Not Hispanic or Latino,Master,246924,false,false
35,Male,51,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,363864,false,true
36,Female,42,Asian,Not Hispanic or Latino,Master,64049,true,true
37,Male,53,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,442446,true,false
38,Male,71,Black or African American,Hispanic or Latino,Doctorate,308567,false,false
39,Male,81,Black or African American,Not Hispanic or Latino,Bachelor,112718,true,false
40,Female,72,White,Hispanic or Latino,Doctorate,490849,false,false
41,Female,73,Black or African American,Hispanic or Latino,Master,164144,false,true
42,Female,51,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,113712,true,false
43,Female,85,Asian,Hispanic or Latino,Bachelor,104250,true,true
44,Male,60,White,Hispanic or Latino,Bachelor,126747,true,false
45,Male,68,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,164550,false,true
46,Female,40,Asian,Not Hispanic or Latino,Doctorate,86195,false,true
47,Female,84,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,221218,false,true
48,Female,43,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,237339,true,true
49,Female,79,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,69995,false,true
50,Male,31,White,Not Hispanic or Latino,Doctorate,228308,false,true
51,Female,59,Black or African American,Hispanic or Latino,Bachelor,51676,false,false
52,Female,69,White,Hispanic or Latino,Master,108022,true,false
53,Male,18,White,Not Hispanic or Latino,GED,12802,true,false
54,Female,26,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12191,false,true
55,Male,42,Asian,Not Hispanic or Latino,Master,193441,true,true
56,Male,29,White,Not Hispanic or Latino,Some College,18913,true,true
57,Female,75,Black or African American,Not Hispanic or Latino,Bachelor,62279,false,true
58,Male,34,Black or African American,Hispanic or Latino,Bachelor,70779,true,true
59,Female,34,White,Hispanic or Latino,Doctorate,335393,false,true
60,Female,26,American Indian or Alaska Native,Hispanic or Latino,Some College,17144,false,false
61,Male,22,American Indian or Alaska Native,Hispanic or Latino,High School,10994,false,true
62,Female,23,Black or African American,Not Hispanic or Latino,High School,10442,true,false
63,Male,72,American Indian or Alaska Native,Hispanic or Latino,Bachelor,121211,false,false
64,Female,73,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,146243,false,true
65,Female,78,Black or African American,Hispanic or Latino,Doctorate,868774,true,false
66,Female,37,Black or African American,Not Hispanic or Latino,Doctorate,619958,false,false
