person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,32,Black or African American,Not Hispanic or Latino,Master,95406,true,false
2,Female,23,American Indian or Alaska Native,Hispanic or Latino,Some College,17833,true,true
3,Male,25,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12908,true,true
4,Male,47,White,Not Hispanic or Latino,Doctorate,670694,true,false
5,Male,68,White,Not Hispanic or Latino,Doctorate,349123,true,true
6,Female,78,Black or African American,Not Hispanic or Latino,Doctorate,660990,false,false
7,Female,56,American Indian or Alaska Native,Not Hispanic or Latino,Master,72764,true,true
8,Male,42,Asian,Not Hispanic or Latino,Master,227641,true,false
9,Male,62,Asian,Not Hispanic or Latino,Master,144393,false,true
10,Female,29,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,45565,false,true
11,Male,79,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,286964,true,true
12,Male,64,Black or African American,Not Hispanic or Latino,Doctorate,1032397,false,false
13,Female,76,White,Hispanic or Latino,Master,75868,false,false
14,Male,33,Asian,Hispanic or Latino,Bachelor,49305,true,true
15,Male,75,Black or African American,Hispanic or Latino,Master,115092,false,true
16,Female,53,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,108586,true,true
17,Female,20,Asian,Hispanic or Latino,Some College,15813,true,true
18,Male,82,Black or African American,Not Hispanic or Latino,Bachelor,45998,false,false
19,Female,55,White,Hispanic or Latino,Doctorate,370470,true,true
20,Male,25,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,19219,false,false
21,Male,42,Asian,Not Hispanic or Latino,Bachelor,63788,true,false
22,Male,57,American Indian or Alaska Native,Not Hispanic or Latino,Master,202246,false,false
23,Female,31,Black or African American,Not Hispanic or Latino,Bachelor,52641,true,true
24,Female,37,Black or African American,Hispanic or Latino,Doctorate,820376,true,false
25,Male,20,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,19801,true,true
26,Male,61,Asian,Not Hispanic or Latino,Master,70719,false,false
27,Female,85,American Indian or Alaska Native,Hispanic or Latino,Master,183673,true,false
28,Male,57,White,Hispanic or Latino,Doctorate,154182,false,false
29,Male,23,Asian,Hispanic or Latino,Some College,15528,true,false
30,Male,50,Asian,Not Hispanic or Latino,Bachelor,51630,false,true
31,Female,32,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,163760,false,false
32,Male,71,White,Hispanic or Latino,Bachelor,94768,true,false
33,Female,34,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,62076,false,true
34,Male,71,Black or African American,Hispanic or Latino,Master,190429,true,false
35,Male,52,American Indian or Alaska Native,Hispanic or Latino,Doctorate,122231,false,true
36,Female,79,Black or African American,Not Hispanic or Latino,Bachelor,104560,true,false
37,Female,60,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,242112,false,false
