person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,56,American Indian or Alaska Native,Hispanic or Latino,Bachelor,85394,false,true
2,Female,84,American Indian or Alaska Native,Hispanic or Latino,Master,185397,false,true
3,Male,27,White,Hispanic or Latino,Some College,15665,false,true
4,Female,21,Asian,Hispanic or Latino,GED,12971,true,false
5,Female,83,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,208843,true,false
6,Female,52,Asian,Hispanic or Latino,Master,145504,false,true
7,Male,22,American Indian or Alaska Native,Not Hispanic or Latino,GED,12916,true,false
8,Male,70,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,502465,true,true
9,Female,21,Asian,Hispanic or Latino,GED,11637,false,true
10,Female,78,American Indian or Alaska Native,Hispanic or Latino,Doctorate,770733,true,false
11,Female,79,American Indian or Alaska Native,Hispanic or Latino,Master,191908,false,false
12,Male,42,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,121211,false,false
13,Female,80,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,243872,true,false
14,Male,45,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,700429,true,true
15,Male,52,Black or African American,Not Hispanic or Latino,Doctorate,197225,true,true
16,Female,48,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,98149,true,true
17,Female,23,American Indian or Alaska Native,Hispanic or Latino,Some College,18940,false,false
18,Male,45,American Indian or Alaska Native,Hispanic or Latino,Bachelor,84704,true,false
19,Male,37,White,Not Hispanic or Latino,Master,165839,true,true
20,Female,28,Black or African American,Hispanic or Latino,Some College,19367,true,false
21,Female,78,Black or African American,Not Hispanic or Latino,Doctorate,866499,true,false
22,Male,35,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,50905,false,false
23,Female,33,Asian,Not Hispanic or Latino,Doctorate,390349,true,true
24,Female,52,American Indian or Alaska Native,Not Hispanic or Latino,Master,145011,false,false
25,Male,78,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,537484,false,false
26,Male,21,White,Not Hispanic or Latino,GED,11532,true,false
27,Male,59,Asian,Not Hispanic or Latino,Doctorate,278876,true,false
28,Female,23,White,Not Hispanic or Latino,Some College,17746,false,false
29,Female,31,Black or African American,Hispanic or Latino,Master,81938,false,false
30,Female,30,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,345474,true,true
31,Male,27,White,Hispanic or Latino,Some College,15729,false,false
32,Female,48,American Indian or Alaska Native,Hispanic or Latino,Master,167620,false,false
33,Female,61,White,Not Hispanic or Latino,Master,235410,true,true
34,Female,36,Black or African American,Not Hispanic or Latino,Doctorate,962777,false,true
35,Female,62,White,Hispanic or Latino,Master,71265,false,true
36,Female,36,White,Not Hispanic or Latino,Bachelor,35142,true,false
37,Female,61,Asian,Hispanic or Latino,Bachelor,35083,true,true
38,Male,67,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,788760,false,true
39,Male,29,Asian,Hispanic or Latino,Some College,18472,true,true
40,Female,20,Black or African American,Not Hispanic or Latino,GED,11379,true,true
41,Female,64,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,547541,false,true
42,Male,41,American Indian or Alaska Native,Hispanic or Latino,Bachelor,89520,true,false
43,Female,59,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,917698,false,false
44,Female,62,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,37553,false,true
45,Male,34,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,903407,true,false
46,Male,71,Asian,Not Hispanic or Latino,Master,194744,true,true
47,Female,51,Asian,Not Hispanic or Latino,Doctorate,839566,true,true
48,Female,36,Asian,Hispanic or Latino,Master,225121,true,true
49,Male,56,White,Not Hispanic or Latino,Bachelor,82787,false,false
50,Male,73,American Indian or Alaska Native,Not Hispanic or Latino,Master,117270,false,true
51,Female,53,American Indian or Alaska Native,Hispanic or Latino,Master,131633,true,true
52,Male,30,Asian,Not Hispanic or Latino,Doctorate,217894,false,true
53,Female,25,American Indian or Alaska Native,Hispanic or Latino,Some College,17117,false,false
54,Female,79,Black or African American,Hispanic or Latino,Doctorate,494694,false,false
55,Male,18,Asian,Not Hispanic or Latino,Some College,16223,false,false
56,Male,42,Black or African American,Not Hispanic or Latino,Bachelor,86847,false,true
57,Female,80,White,Hispanic or Latino,Master,200663,false,false
58,Male,68,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,47235,false,true
59,Female,51,Black or African American,Not Hispanic or Latino,Master,149266,true,true
60,Female,62,Black or African American,Hispanic or Latino,Bachelor,43480,true,false
61,Male,67,White,Hispanic or Latino,Doctorate,249656,false,true
62,Male,20,American Indian or Alaska Native,Not Hispanic or Latino,High School,10538,false,false
63,Female,65,Black or African American,Not Hispanic or Latino,Doctorate,710789,true,true
64,Female,85,White,Hispanic or Latino,Bachelor,69752,false,true
65,Female,30,Black or African American,Not Hispanic or Latino,Bachelor,46001,false,false
66,Female,38,Black or African American,Hispanic or Latino,Bachelor,106618,true,false
67,Female,56,Black or African American,Hispanic or Latino,Master,108874,false,false
