person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,43,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,58964,false,false
2,Male,79,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,942465,false,true
3,Female,52,Black or African American,Hispanic or Latino,Bachelor,90078,true,false
4,Male,26,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10044,false,true
5,Male,78,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,779380,false,true
6,Male,35,American Indian or Alaska Native,Hispanic or Latino,Doctorate,143386,false,false
7,Male,69,White,Not Hispanic or Latino,Bachelor,43397,true,false
8,Male,46,Black or African American,Hispanic or Latino,Bachelor,86890,false,true
9,Female,34,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,713389,false,false
10,Male,64,Black or African American,Not Hispanic or Latino,Master,72751,false,false
11,Male,67,Black or African American,Not Hispanic or Latino,Bachelor,32533,true,true
12,Male,62,Black or African American,Not Hispanic or Latino,Master,144545,true,true
13,Male,36,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,234584,true,false
14,Male,78,Black or African American,Not Hispanic or Latino,Bachelor,87343,false,false
15,Female,81,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,86336,true,false
16,Female,60,American Indian or Alaska Native,Not Hispanic or Latino,Master,127606,true,false
17,Female,81,Asian,Not Hispanic or Latino,Doctorate,1050430,false,false
18,Female,73,American Indian or Alaska Native,Hispanic or Latino,Master,197224,false,false
19,Male,70,Asian,Hispanic or Latino,Bachelor,45392,false,false
20,Female,18,Asian,Hispanic or Latino,Some College,17451,false,false
21,Female,63,American Indian or Alaska Native,Hispanic or Latino,Doctorate,860377,true,true
22,Male,34,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,104958,true,false
23,Female,29,Asian,Not Hispanic or Latino,Some College,15829,false,false
24,Male,23,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,16134,false,false
25,Male,55,Asian,Not Hispanic or Latino,Bachelor,99622,false,false
26,Female,50,Asian,Hispanic or Latino,Master,64327,false,false
27,Female,44,White,Hispanic or Latino,Bachelor,30552,false,false
28,Female,40,Black or African American,Hispanic or Latino,Bachelor,88825,true,false
29,Female,18,Black or African American,Hispanic or Latino,GED,11530,true,true
30,Male,27,American Indian or Alaska Native,Hispanic or Latino,Bachelor,31367,false,true
31,Female,29,American Indian or Alaska Native,Hispanic or Latino,Some College,19336,true,false
32,Female,23,Black or African American,Hispanic or Latino,High School,10578,false,false
33,Male,60,Asian,Not Hispanic or Latino,Bachelor,73532,false,false
34,Male,18,White,Not Hispanic or Latino,Some College,15142,false,false
35,Male,69,American Indian or Alaska Native,Hispanic or Latino,Master,249428,false,false
36,Female,19,Asian,Hispanic or Latino,GED,12935,true,false
37,Female,77,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,98817,true,true
38,Male,19,Black or African American,Hispanic or Latino,GED,12549,false,false
39,Female,42,White,Hispanic or Latino,Master,57579,false,true
40,Male,75,Black or African American,Not Hispanic or Latino,Master,238489,false,true
41,Female,83,American Indian or Alaska Native,Hispanic or Latino,Bachelor,37110,false,true
42,Male,83,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,682130,true,true
43,Male,67,Black or African American,Hispanic or Latino,Bachelor,48933,true,false
44,Female,77,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,145911,false,false
45,Male,72,White,Not Hispanic or Latino,Doctorate,426586,false,false
46,Female,37,American Indian or Alaska Native,Hispanic or Latino,Master,190180,false,false
47,Female,43,American Indian or Alaska Native,Not Hispanic or Latino,Master,193938,true,false
48,Male,50,Black or African American,Hispanic or Latino,Master,110371,true,true
49,Female,69,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,113936,false,true
50,Male,24,White,Not Hispanic or Latino,Some College,19053,false,true
51,Female,23,Asian,Hispanic or Latino,Some College,17063,false,true
52,Male,32,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,455083,false,true
53,Male,26,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,15409,true,false
54,Male,30,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,259895,false,false
55,Male,37,White,Not Hispanic or Latino,Master,198718,true,false
56,Female,79,White,Hispanic or Latino,Doctorate,204924,true,false
57,Female,65,White,Hispanic or Latino,Doctorate,578172,true,false
58,Female,64,Asian,Hispanic or Latino,Bachelor,37103,true,true
59,Male,84,Black or African American,Not Hispanic or Latino,Master,224225,false,false
60,Male,61,Black or African American,Hispanic or Latino,Doctorate,761059,false,true
61,Female,40,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,860886,true,true
62,Female,68,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,612184,false,true
63,Female,31,Black or African American,Not Hispanic or Latino,Doctorate,607492,true,true
64,Male,76,Black or African American,Hispanic or Latino,Master,170904,true,false
65,Male,26,Asian,Hispanic or Latino,GED,11625,true,false
66,Female,41,White,Hispanic or Latino,Bachelor,41899,true,false
