person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,40,White,Not Hispanic or Latino,Doctorate,761907,true,false
2,Male,18,Asian,Hispanic or Latino,GED,11406,false,true
3,Female,70,White,Hispanic or Latino,Master,113979,false,false
4,Female,21,American Indian or Alaska Native,Not Hispanic or Latino,High School,10277,false,true
5,Female,50,White,Hispanic or Latino,Master,50591,true,true
6,Male,51,White,Not Hispanic or Latino,Master,176413,false,false
7,Male,66,Black or African American,Not Hispanic or Latino,Master,71082,true,false
8,Male,78,Asian,Hispanic or Latino,Bachelor,54726,true,true
9,Male,76,Black or African American,Hispanic or Latino,Doctorate,441210,true,false
10,Male,27,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,19297,true,false
11,Male,28,Black or African American,Hispanic or Latino,Some College,18723,false,true
12,Female,28,White,Hispanic or Latino,Some College,18009,false,false
13,Male,69,White,Hispanic or Latino,Doctorate,888531,false,true
14,Female,54,Asian,Not Hispanic or Latino,Bachelor,30436,false,true
15,Male,56,White,Hispanic or Latino,Bachelor,100843,false,true
16,Female,50,Asian,Not Hispanic or Latino,Bachelor,103706,true,true
17,Female,35,Asian,Not Hispanic or Latino,Master,67025,true,false
18,Female,29,Asian,Not Hispanic or Latino,Bachelor,49945,true,true
19,Female,79,Black or African American,Hispanic or Latino,Doctorate,699941,true,false
20,Female,50,Black or African American,Hispanic or Latino,Bachelor,46415,false,true
21,Female,53,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,243593,false,true
22,Female,40,White,Hispanic or Latino,Bachelor,43912,false,false
23,Female,31,White,Hispanic or Latino,Bachelor,98225,false,true
24,Female,58,Black or African American,Hispanic or Latino,Bachelor,30670,true,true
25,Female,80,Asian,Hispanic or Latino,Bachelor,56008,false,true
26,Male,71,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,751121,true,true
27,Male,57,White,Not Hispanic or Latino,Master,108547,false,true
28,Female,69,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,47686,false,false
29,Male,39,Black or African American,Not Hispanic or Latino,Master,100110,true,true
30,Male,74,Black or African American,Not Hispanic or Latino,Bachelor,114303,false,false
31,Female,58,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,614461,true,true
32,Female,36,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,125723,false,true
33,Female,52,Black or African American,Hispanic or Latino,Bachelor,97355,false,false
34,Male,83,Asian,Not Hispanic or Latino,Doctorate,865396,true,false
35,Female,72,Asian,Hispanic or Latino,Doctorate,961169,true,true
36,Male,47,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,103542,true,false
37,Female,36,American Indian or Alaska Native,Hispanic or Latino,Bachelor,80026,false,false
38,Female,29,White,Hispanic or Latino,Bachelor,126031,true,false
39,Male,47,Asian,Not Hispanic or Latino,Master,65335,true,true
40,Male,47,White,Not Hispanic or Latino,Bachelor,119203,false,false
41,Female,37,Asian,Hispanic or Latino,Bachelor,72261,true,true
42,Female,54,Asian,Hispanic or Latino,Doctorate,298853,false,true
43,Female,59,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,114933,true,false
44,Female,80,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,186241,true,true
45,Female,42,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,91197,false,true
46,Male,23,White,Hispanic or Latino,GED,12668,true,false
47,Male,23,American Indian or Alaska Native,Not Hispanic or Latino,GED,11380,false,true
48,Female,61,Black or African American,Hispanic or Latino,Doctorate,475858,true,false
49,Male,45,Black or African American,Not Hispanic or Latino,Master,80826,false,true
50,Male,40,Asian,Not Hispanic or Latino,Master,187343,false,false
51,Female,35,White,Hispanic or Latino,Bachelor,65618,false,true
52,Male,20,Black or African American,Not Hispanic or Latino,Some College,16420,false,true
53,Male,71,Asian,Not Hispanic or Latino,Bachelor,33196,true,false
54,Female,46,White,Not Hispanic or Latino,Master,216255,false,true
55,Female,30,Asian,Hispanic or Latino,Bachelor,63661,true,true
56,Female,22,American Indian or Alaska Native,Hispanic or Latino,High School,10701,true,false
57,Male,72,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,345629,false,true
58,Male,50,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,196205,false,true
59,Male,85,Black or African American,Hispanic or Latino,Bachelor,32898,false,false
60,Male,23,Black or African American,Hispanic or Latino,Some College,16450,false,true
61,Male,64,White,Hispanic or Latino,Master,125286,true,false
62,Male,45,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,107625,true,true
63,Male,61,Black or African American,Hispanic or Latino,Master,114809,false,false
64,Female,60,White,Hispanic or Latino,Master,116604,false,false
65,Female,45,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,107038,false,true
66,Female,37,White,Hispanic or Latino,Doctorate,990846,false,true
67,Male,36,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,105508,true,true
68,Female,64,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,89674,true,false
69,Male,42,White,Not Hispanic or Latino,Master,134975,false,true
70,Female,60,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,813268,false,false
71,Male,28,White,Hispanic or Latino,Bachelor,77125,true,false
72,Female,39,Black or African American,Not Hispanic or Latino,Master,58735,true,false
73,Male,28,Black or African American,Not Hispanic or Latino,Some College,15395,false,false
74,Male,43,White,Not Hispanic or Latino,Bachelor,73686,false,false
75,Female,41,American Indian or Alaska Native,Hispanic or Latino,Doctorate,699916,false,true
76,Male,20,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,17658,false,true
77,Female,51,White,Not Hispanic or Latino,Doctorate,407548,true,true
78,Female,61,White,Hispanic or Latino,Master,85100,true,true
79,Male,32,White,Hispanic or Latino,Bachelor,46416,true,false
80,Female,68,American Indian or Alaska Native,Hispanic or Latino,Bachelor,78317,false,false
81,Female,27,Black or African American,Hispanic or Latino,Bachelor,40709,true,false
