person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,74,White,Hispanic or Latino,Doctorate,192624,false,true
2,Female,46,White,Hispanic or Latino,Master,236782,true,true
3,Female,59,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,369351,true,true
4,Female,51,American Indian or Alaska Native,Not Hispanic or Latino,Master,154931,true,true
5,Male,84,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,151102,false,false
6,Male,64,Asian,Not Hispanic or Latino,Doctorate,267870,false,false
7,Male,65,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,171985,false,false
8,Male,72,American Indian or Alaska Native,Hispanic or Latino,Bachelor,115546,false,false
9,Female,33,White,Hispanic or Latino,Bachelor,71046,false,true
10,Female,75,Black or African American,Not Hispanic or Latino,Master,142187,false,true
11,Male,75,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,962789,false,true
12,Female,55,White,Not Hispanic or Latino,Bachelor,93646,false,false
13,Female,26,Asian,Not Hispanic or Latino,Some College,18196,false,true
14,Female,66,White,Hispanic or Latino,Master,154645,false,false
15,Male,64,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,89349,false,true
16,Male,25,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,12293,true,true
17,Female,56,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,116584,false,false
18,Female,70,White,Hispanic or Latino,Doctorate,656023,true,false
19,Female,68,Black or African American,Hispanic or Latino,Bachelor,54240,false,true
20,Male,84,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,116618,false,true
21,Male,29,White,Hispanic or Latino,Some College,17766,false,false
22,Female,35,White,Not Hispanic or Latino,Bachelor,41506,true,true
23,Female,68,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,476604,true,false
24,Male,18,Black or African American,Not Hispanic or Latino,GED,13182,true,true
25,Female,47,Asian,Not Hispanic or Latino,Doctorate,159784,true,false
26,Female,48,White,Not Hispanic or Latino,Bachelor,38545,true,false
27,Male,39,American Indian or Alaska Native,Hispanic or Latino,Bachelor,91403,false,false
28,Male,34,White,Not Hispanic or Latino,Doctorate,513777,false,false
29,Female,59,Black or African American,Hispanic or Latino,Doctorate,715019,true,true
30,Female,47,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,634815,false,false
31,Female,76,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,78333,false,true
32,Female,60,Black or African American,Not Hispanic or Latino,Master,85353,false,false
33,Female,84,Black or African American,Not Hispanic or Latino,Master,155663,false,false
34,Male,21,Black or African American,Not Hispanic or Latino,GED,11673,true,false
35,Male,70,American Indian or Alaska Native,Not Hispanic or Latino,Master,207371,true,false
36,Female,39,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,71016,false,true
37,Male,24,American Indian or Alaska Native,Not Hispanic or Latino,GED,11328,true,false
38,Male,41,Black or African American,Not Hispanic or Latino,Bachelor,80254,true,false
39,Male,21,Black or African American,Not Hispanic or Latino,GED,11558,true,false
40,Female,78,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,39039,false,true
41,Male,69,Asian,Hispanic or Latino,Master,113072,false,false
42,Male,70,Black or African American,Hispanic or Latino,Master,71359,false,true
43,Male,81,Asian,Not Hispanic or Latino,Master,180463,false,false
44,Male,84,White,Not Hispanic or Latino,Master,134865,false,false
45,Female,23,American Indian or Alaska Native,Not Hispanic or Latino,Some College,17403,true,false
46,Female,20,Black or African American,Not Hispanic or Latino,GED,11862,false,false
47,Male,83,Asian,Not Hispanic or Latino,Doctorate,706420,false,true
48,Female,81,White,Hispanic or Latino,Bachelor,118080,true,false
49,Male,47,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,711021,true,true
50,Male,69,American Indian or Alaska Native,Not Hispanic or Latino,Master,153671,false,true
51,Male,46,White,Not Hispanic or Latino,Bachelor,50560,false,false
52,Female,42,Asian,Not Hispanic or Latino,Doctorate,840061,false,false
53,Female,20,Black or African American,Hispanic or Latino,GED,11688,true,false
54,Female,20,American Indian or Alaska Native,Hispanic or Latino,GED,12544,true,false
55,Male,50,White,Hispanic or Latino,Master,217030,false,false
56,Female,59,Black or African American,Not Hispanic or Latino,Doctorate,677122,true,true
57,Female,32,White,Hispanic or Latino,Bachelor,46396,false,false
58,Male,76,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,885582,true,false
59,Female,75,Black or African American,Hispanic or Latino,Doctorate,873832,true,false
60,Male,81,White,Hispanic or Latino,Master,188433,false,true
61,Female,48,American Indian or Alaska Native,Hispanic or Latino,Bachelor,112985,true,false
62,Male,85,White,Hispanic or Latino,Master,64174,true,true
63,Male,60,White,Hispanic or Latino,Bachelor,84352,false,true
64,Female,43,Black or African American,Hispanic or Latino,Master,205568,false,false
65,Female,59,Asian,Not Hispanic or Latino,Doctorate,691061,true,true
66,Male,62,White,Not Hispanic or Latino,Master,175505,true,false
67,Male,61,White,Not Hispanic or Latino,Master,110088,true,false
68,Female,53,Black or African American,Not Hispanic or Latino,Bachelor,121456,true,true
69,Female,84,Asian,Not Hispanic or Latino,Master,177639,true,true
70,Male,26,White,Hispanic or Latino,High School,10855,true,false
71,Female,55,Asian,Hispanic or Latino,Doctorate,287587,false,false
72,Male,34,Black or African American,Not Hispanic or Latino,Master,224650,true,false
73,Male,85,American Indian or Alaska Native,Hispanic or Latino,Master,73796,false,true
74,Male,44,American Indian or Alaska Native,Hispanic or Latino,Doctorate,993745,false,true
75,Male,55,Black or African American,Hispanic or Latino,Bachelor,92016,false,false
76,Male,27,White,Hispanic or Latino,Some College,15188,true,false
77,Female,37,White,Not Hispanic or Latino,Master,179478,false,false
78,Male,82,Black or African American,Hispanic or Latino,Master,242453,true,false
79,Male,30,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,33743,true,false
80,Female,37,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,164710,false,true
81,Female,42,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,76606,false,true
82,Female,42,Black or African American,Not Hispanic or Latino,Doctorate,316012,false,false
83,Female,76,American Indian or Alaska Native,Hispanic or Latino,Master,130760,false,true
84,Male,56,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,224442,true,true
85,Male,82,White,Hispanic or Latino,Master,167480,false,true
86,Female,59,American Indian or Alaska Native,Hispanic or Latino,Doctorate,342885,false,true
87,Male,65,White,Not Hispanic or Latino,Master,208752,false,false
88,Female,72,Asian,Not Hispanic or Latino,Master,189280,false,true
89,Male,41,Asian,Not Hispanic or Latino,Bachelor,114862,false,true
90,Male,36,Asian,Hispanic or Latino,Doctorate,382291,true,false
91,Female,71,Black or African American,Not Hispanic or Latino,Doctorate,470321,false,true
92,Female,28,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,72438,true,false
93,Male,38,Asian,Hispanic or Latino,Bachelor,32631,false,true
94,Female,83,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,403826,false,false
95,Male,29,White,Not Hispanic or Latino,Bachelor,121370,false,true
96,Female,72,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,65234,false,true
97,Female,61,Black or African American,Not Hispanic or Latino,Bachelor,76946,true,false
98,Male,25,Black or African American,Hispanic or Latino,GED,12918,false,true
99,Female,26,Asian,Hispanic or Latino,GED,12157,false,true
100,Male,34,Black or African American,Hispanic or Latino,Master,165633,false,false
101,Male,20,Asian,Not Hispanic or Latino,Some College,16680,false,true
102,Male,84,White,Hispanic or Latino,Bachelor,106323,false,false
103,Male,85,Asian,Hispanic or Latino,Doctorate,86883,true,true
104,Male,21,American Indian or Alaska Native,Hispanic or Latino,GED,12694,true,false
105,Female,74,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,149169,false,false
106,Female,54,Asian,Hispanic or Latino,Master,123607,true,false
107,Male,48,White,Not Hispanic or Latino,Master,248460,false,true
108,Male,26,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,12181,true,false
109,Male,28,Asian,Not Hispanic or Latino,Some College,15216,true,true
110,Male,40,White,Hispanic or Latino,Master,210913,true,false
111,Female,43,Black or African American,Not Hispanic or Latino,Bachelor,117640,true,false
112,Male,38,American Indian or Alaska Native,Not Hispanic or Latino,Master,171346,false,false
113,Female,85,Asian,Not Hispanic or Latino,Master,212673,true,false
114,Female,67,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,84531,false,false
115,Male,36,American Indian or Alaska Native,Not Hispanic or Latino,Master,237346,true,true
116,Female,25,Black or African American,Not Hispanic or Latino,Some College,16294,true,false
117,Female,36,Black or African American,Not Hispanic or Latino,Master,231010,true,false
118,Female,47,Asian,Not Hispanic or Latino,Master,160801,false,true
119,Male,38,White,Hispanic or Latino,Master,64230,false,true
120,Male,62,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,816653,true,true
121,Male,77,Black or African American,Hispanic or Latino,Master,71054,true,false
122,Female,47,American Indian or Alaska Native,Hispanic or Latino,Doctorate,87088,false,true
123,Female,63,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,77007,true,false
124,Female,76,White,Not Hispanic or Latino,Doctorate,715922,false,false
125,Female,34,American Indian or Alaska Native,Hispanic or Latino,Master,60066,false,true
126,Female,33,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,1062247,true,true
127,Male,76,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,1019226,false,true
128,Male,79,White,Hispanic or Latino,Bachelor,61017,false,true
129,Female,26,Black or African American,Hispanic or Latino,GED,12502,true,false
130,Female,38,Black or African American,Not Hispanic or Latino,Bachelor,96347,true,true
131,Female,21,Black or African American,Not Hispanic or Latino,Some College,18865,true,true
132,Male,28,Asian,Not Hispanic or Latino,Bachelor,32603,true,false
133,Male,75,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,44434,false,true
134,Female,47,White,Not Hispanic or Latino,Doctorate,88988,true,false
135,Male,32,White,Not Hispanic or Latino,Master,142317,false,false
136,Male,46,Asian,Hispanic or Latino,Doctorate,903589,true,false
137,Male,85,American Indian or Alaska Native,Hispanic or Latino,Bachelor,44405,true,true
138,Male,79,American Indian or Alaska Native,Not Hispanic or Latino,Master,211973,true,false
139,Female,67,White,Not Hispanic or Latino,Bachelor,40186,true,true
140,Female,56,Asian,Not Hispanic or Latino,Bachelor,47321,false,true
