person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,77,Asian,Not Hispanic or Latino,Doctorate,804999,true,false
2,Female,46,White,Not Hispanic or Latino,Bachelor,105755,false,false
3,Male,49,White,Hispanic or Latino,Doctorate,403652,true,false
4,Female,82,White,Hispanic or Latino,Bachelor,32250,false,true
5,Male,36,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,671314,true,false
6,Male,33,American Indian or Alaska Native,Hispanic or Latino,Bachelor,76322,true,true
7,Female,33,Black or African American,Not Hispanic or Latino,Doctorate,927585,true,true
8,Male,49,White,Hispanic or Latino,Master,176212,false,false
9,Male,31,Asian,Hispanic or Latino,Doctorate,508814,false,false
10,Male,57,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,88381,true,true
11,Female,75,Asian,Not Hispanic or Latino,Bachelor,96080,true,true
12,Male,38,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,253427,false,false
13,Male,74,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,468681,true,false
14,Female,33,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,580981,true,true
15,Male,61,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,182751,false,true
16,Female,37,Asian,Hispanic or Latino,Bachelor,35459,false,false
17,Male,82,American Indian or Alaska Native,Hispanic or Latino,Doctorate,361964,false,true
18,Male,51,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,746581,true,true
19,Male,22,Asian,Not Hispanic or Latino,High School,10674,true,true
20,Female,27,American Indian or Alaska Native,Hispanic or Latino,Bachelor,104015,true,false
21,Male,58,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1049931,false,false
22,Female,61,White,Hispanic or Latino,Doctorate,529186,false,true
23,Female,26,White,Not Hispanic or Latino,High School,10741,true,true
24,Female,65,Asian,Not Hispanic or Latino,Master,160251,false,true
25,Female,33,White,Not Hispanic or Latino,Master,122162,false,false
26,Male,27,Black or African American,Not Hispanic or Latino,Some College,19682,false,true
27,Male,61,White,Not Hispanic or Latino,Doctorate,611354,false,true
28,Female,75,Black or African American,Hispanic or Latino,Bachelor,100423,false,false
29,Female,69,White,Not Hispanic or Latino,Master,104824,false,false
30,Female,78,Asian,Hispanic or Latino,Bachelor,66162,false,false
31,Male,75,White,Not Hispanic or Latino,Doctorate,286869,false,false
32,Female,44,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,109657,false,false
33,Female,43,American Indian or Alaska Native,Hispanic or Latino,Master,150655,true,true
34,Male,52,Black or African American,Hispanic or Latino,Doctorate,232224,true,true
35,Female,22,Asian,Hispanic or Latino,High School,10679,true,true
36,Female,80,Black or African American,Not Hispanic or Latino,Doctorate,499536,true,true
37,Female,59,American Indian or Alaska Native,Hispanic or Latino,Doctorate,940112,true,false
38,Male,79,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,610471,true,false
39,Male,41,White,Hispanic or Latino,Doctorate,1017647,false,false
40,Female,70,Asian,Not Hispanic or Latino,Bachelor,91332,true,true
41,Male,62,Asian,Not Hispanic or Latino,Doctorate,652047,false,true
42,Female,38,Asian,Not Hispanic or Latino,Doctorate,693808,true,false
43,Male,29,American Indian or Alaska Native,Hispanic or Latino,Bachelor,119367,true,false
44,Female,32,Asian,Hispanic or Latino,Master,132249,true,false
45,Female,55,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,30689,false,false
46,Male,81,Black or African American,Not Hispanic or Latino,Master,146220,true,true
47,Female,49,Asian,Hispanic or Latino,Doctorate,1060732,false,true
48,Female,46,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,422483,false,false
49,Male,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12802,false,true
50,Female,20,Black or African American,Hispanic or Latino,Some College,18883,false,false
51,Female,85,Black or African American,Hispanic or Latino,Bachelor,64390,false,false
52,Female,24,White,Not Hispanic or Latino,GED,11645,true,false
53,Male,65,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,392056,false,true
54,Female,71,Black or African American,Not Hispanic or Latino,Master,102984,false,true
55,Female,79,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,1057952,false,true
56,Female,19,American Indian or Alaska Native,Hispanic or Latino,High School,10297,false,true
57,Female,79,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,142457,true,false
58,Female,20,White,Hispanic or Latino,High School,10175,false,true
59,Male,73,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,63340,true,true
60,Female,84,Asian,Hispanic or Latino,Bachelor,105464,false,false
61,Female,72,Black or African American,Not Hispanic or Latino,Doctorate,936991,false,false
62,Female,67,Asian,Hispanic or Latino,Master,111443,true,true
63,Female,59,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,105656,true,false
64,Male,21,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,11791,false,true
65,Male,81,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,819632,false,true
66,Male,78,Asian,Hispanic or Latino,Doctorate,682528,false,true
67,Female,53,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,70699,true,false
68,Female,61,Asian,Hispanic or Latino,Master,90232,false,false
69,Female,40,Asian,Hispanic or Latino,Bachelor,84091,true,false
70,Female,42,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,668470,true,false
71,Female,34,Black or African American,Hispanic or Latino,Master,214436,true,false
72,Female,19,Black or African American,Not Hispanic or Latino,GED,11649,true,false
73,Female,40,Asian,Hispanic or Latino,Bachelor,37583,true,true
74,Female,69,White,Not Hispanic or Latino,Master,117667,false,false
75,Female,82,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,213218,true,false
76,Male,60,American Indian or Alaska Native,Hispanic or Latino,Master,194552,true,true
77,Male,44,White,Hispanic or Latino,Master,245703,true,true
78,Male,58,Black or African American,Not Hispanic or Latino,Master,126495,true,true
79,Male,20,American Indian or Alaska Native,Not Hispanic or Latino,Some College,19931,false,true
80,Male,34,White,Not Hispanic or Latino,Doctorate,120853,true,true
81,Male,64,Asian,Hispanic or Latino,Bachelor,32107,false,true
