person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,24,Asian,Not Hispanic or Latino,High School,10314,false,true
2,Male,23,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,11760,true,false
3,Female,36,White,Hispanic or Latino,Doctorate,474394,true,false
4,Male,64,Black or African American,Not Hispanic or Latino,Bachelor,99484,true,true
5,Male,48,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,985873,false,false
6,Female,37,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,153611,true,false
7,Female,35,Asian,Not Hispanic or Latino,Doctorate,846051,true,false
8,Male,78,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,985574,true,false
9,Male,64,White,Not Hispanic or Latino,Bachelor,109304,true,true
10,Female,47,Asian,Not Hispanic or Latino,Bachelor,54898,false,true
11,Female,81,Black or African American,Not Hispanic or Latino,Doctorate,469537,false,false
12,Male,18,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,11471,true,true
13,Male,47,Black or African American,Hispanic or Latino,Doctorate,175323,false,false
14,Female,35,Asian,Hispanic or Latino,Bachelor,104116,true,false
15,Male,21,Asian,Not Hispanic or Latino,GED,12813,false,true
16,Male,84,Black or African American,Not Hispanic or Latino,Bachelor,108039,true,false
17,Male,23,White,Hispanic or Latino,Some College,19592,false,false
18,Male,82,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,1054062,false,true
19,Male,49,Black or African American,Not Hispanic or Latino,Master,184456,true,false
20,Female,57,American Indian or Alaska Native,Hispanic or Latino,Doctorate,450185,false,false
21,Female,40,White,Hispanic or Latino,Master,143618,false,false
22,Female,42,American Indian or Alaska Native,Hispanic or Latino,Doctorate,153047,true,true
23,Female,73,White,Hispanic or Latino,Doctorate,598694,false,true
24,Female,46,Black or African American,Not Hispanic or Latino,Doctorate,740836,true,false
25,Male,49,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,301653,false,true
26,Male,24,White,Not Hispanic or Latino,GED,12299,true,false
27,Male,53,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,267805,false,true
28,Male,64,Black or African American,Not Hispanic or Latino,Bachelor,121510,false,true
29,Female,42,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,324330,false,false
30,Male,82,White,Not Hispanic or Latino,Master,203600,false,true
31,Female,54,Black or African American,Hispanic or Latino,Bachelor,101049,false,true
32,Male,37,American Indian or Alaska Native,Not Hispanic or Latino,Master,120998,false,false
33,Male,40,White,Not Hispanic or Latino,Master,86141,false,false
34,Male,82,White,Not Hispanic or Latino,Doctorate,772860,true,false
35,Female,41,American Indian or Alaska Native,Not Hispanic or Latino,Master,230945,true,false
36,Male,28,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,55680,false,true
37,Male,31,American Indian or Alaska Native,Not Hispanic or Latino,Master,152711,true,false
38,Male,25,Black or African American,Not Hispanic or Latino,High School,10304,false,false
39,Male,57,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1013000,false,false
40,Female,20,American Indian or Alaska Native,Hispanic or Latino,GED,12054,true,false
41,Female,37,White,Hispanic or Latino,Bachelor,33166,true,false
42,Male,76,Black or African American,Hispanic or Latino,Doctorate,487974,true,false
43,Male,35,White,Not Hispanic or Latino,Master,106986,false,false
44,Female,67,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,45753,false,false
45,Male,40,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,113529,false,true
46,Female,61,Asian,Hispanic or Latino,Master,62123,false,true
47,Male,75,White,Hispanic or Latino,Master,221911,false,false
48,Female,69,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,906362,true,false
49,Male,54,Asian,Hispanic or Latino,Master,179565,true,true
50,Male,63,Asian,Hispanic or Latino,Master,150403,false,true
51,Female,67,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,48201,false,true
52,Male,24,Asian,Hispanic or Latino,GED,12718,false,false
53,Male,82,White,Hispanic or Latino,Doctorate,373589,true,false
54,Male,76,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,180434,false,true
55,Female,64,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,734398,true,false
56,Female,78,Asian,Not Hispanic or Latino,Master,83463,true,true
57,Male,62,White,Hispanic or Latino,Doctorate,305073,false,false
58,Male,72,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,122567,true,false
59,Female,56,Black or African American,Not Hispanic or Latino,Master,218202,true,true
60,Male,82,American Indian or Alaska Native,Not Hispanic or Latino,Master,164502,true,true
61,Female,19,Black or African American,Not Hispanic or Latino,GED,11839,true,false
62,Male,47,Asian,Hispanic or Latino,Doctorate,816564,true,false
63,Female,31,American Indian or Alaska Native,Not Hispanic or Latino,Master,225800,false,true
64,Female,45,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,1008595,false,false
65,Female,45,Black or African American,Hispanic or Latino,Doctorate,479391,true,false
66,Female,56,American Indian or Alaska Native,Hispanic or Latino,Doctorate,118419,true,true
67,Female,18,White,Hispanic or Latino,High School,10195,true,true
68,Female,22,Black or African American,Not Hispanic or Latino,High School,10357,false,true
69,Male,55,Black or African American,Not Hispanic or Latino,Master,159404,false,false
70,Female,55,White,Not Hispanic or Latino,Bachelor,104237,true,false
71,Male,52,Black or African American,Not Hispanic or Latino,Doctorate,313248,true,true
72,Male,48,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,71346,true,true
73,Female,83,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,106069,false,false
74,Female,64,Black or African American,Hispanic or Latino,Bachelor,68317,false,false
75,Male,34,Asian,Hispanic or Latino,Bachelor,63207,true,false
76,Male,65,American Indian or Alaska Native,Not Hispanic or Latino,Master,78730,false,true
77,Female,36,White,Not Hispanic or Latino,Master,169134,true,false
78,Female,56,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,875202,false,false
79,Female,35,Black or African American,Not Hispanic or Latino,Master,69814,true,true
80,Male,63,White,Hispanic or Latino,Bachelor,104788,false,false
81,Male,36,Black or African American,Not Hispanic or Latino,Doctorate,111334,false,false
82,Female,41,Black or African American,Not Hispanic or Latino,Master,230933,true,false
83,Female,72,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,58728,true,true
84,Male,63,Black or African American,Not Hispanic or Latino,Master,165451,false,false
85,Male,36,Black or African American,Hispanic or Latino,Master,153537,false,true
86,Male,36,Black or African American,Not Hispanic or Latino,Doctorate,1002246,false,false
87,Male,53,Black or African American,Not Hispanic or Latino,Master,119657,false,false
88,Female,50,Asian,Hispanic or Latino,Bachelor,96660,true,true
89,Male,18,Black or African American,Hispanic or Latino,High School,10449,false,true
90,Female,85,Black or African American,Not Hispanic or Latino,Doctorate,898137,true,true
91,Female,71,White,Hispanic or Latino,Master,172794,true,false
92,Male,21,Black or African American,Hispanic or Latino,Some College,19124,false,true
93,Female,65,White,Hispanic or Latino,Doctorate,775029,true,false
94,Male,23,American Indian or Alaska Native,Hispanic or Latino,High School,10240,false,true
95,Female,77,Black or African American,Not Hispanic or Latino,Doctorate,964062,false,false
96,Female,64,Black or African American,Not Hispanic or Latino,Doctorate,1029319,true,false
97,Male,31,Black or African American,Not Hispanic or Latino,Bachelor,62187,false,true
98,Female,18,Black or African American,Hispanic or Latino,Some College,16272,false,false
99,Male,42,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,63463,false,false
100,Male,53,Asian,Hispanic or Latino,Doctorate,377905,false,false
101,Male,79,White,Not Hispanic or Latino,Doctorate,126070,true,false
102,Male,18,Asian,Hispanic or Latino,GED,11652,true,true
103,Female,51,White,Not Hispanic or Latino,Bachelor,116373,true,false
104,Male,18,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10418,false,true
105,Male,77,White,Hispanic or Latino,Bachelor,32206,true,false
106,Female,79,Black or African American,Hispanic or Latino,Master,51542,true,true
107,Female,21,Asian,Not Hispanic or Latino,Some College,17147,true,true
108,Male,34,White,Not Hispanic or Latino,Doctorate,259982,false,true
109,Female,66,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1046696,false,true
110,Male,47,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,96347,true,false
111,Female,65,Asian,Not Hispanic or Latino,Bachelor,41421,true,false
112,Male,82,White,Not Hispanic or Latino,Bachelor,114503,false,false
113,Female,20,American Indian or Alaska Native,Not Hispanic or Latino,Some College,19828,true,false
114,Female,61,Black or African American,Not Hispanic or Latino,Master,114591,true,true
115,Female,53,Black or African American,Not Hispanic or Latino,Doctorate,811084,true,true
116,Female,30,American Indian or Alaska Native,Hispanic or Latino,Doctorate,470654,true,true
117,Female,78,Asian,Not Hispanic or Latino,Bachelor,113296,true,true
118,Female,33,White,Not Hispanic or Latino,Master,223149,false,true
