person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,77,Asian,Not Hispanic or Latino,Bachelor,128011,true,true
2,Male,57,Asian,Hispanic or Latino,Bachelor,87647,true,true
3,Male,67,Asian,Hispanic or Latino,Bachelor,95240,false,false
4,Female,63,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,40531,true,true
5,Male,20,White,Not Hispanic or Latino,GED,12265,true,false
6,Female,65,Asian,Not Hispanic or Latino,Master,223773,false,false
7,Female,70,Black or African American,Not Hispanic or Latino,Doctorate,833575,true,true
8,Male,69,White,Hispanic or Latino,Bachelor,126342,true,true
9,Male,35,White,Not Hispanic or Latino,Bachelor,112543,true,true
10,Male,44,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,1029272,false,false
11,Female,33,Asian,Hispanic or Latino,Doctorate,223646,true,true
12,Male,74,Asian,Not Hispanic or Latino,Doctorate,153156,true,true
13,Female,60,Black or African American,Not Hispanic or Latino,Bachelor,86527,true,false
14,Female,40,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,850537,false,false
15,Female,63,Black or African American,Hispanic or Latino,Doctorate,528678,true,false
16,Male,47,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,136244,false,true
17,Female,64,White,Not Hispanic or Latino,Bachelor,38590,false,true
18,Male,39,Black or African American,Not Hispanic or Latino,Bachelor,88603,false,true
19,Female,63,Asian,Not Hispanic or Latino,Master,61036,true,true
20,Male,78,Asian,Not Hispanic or Latino,Doctorate,676230,true,false
21,Male,24,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10933,true,true
22,Male,42,Asian,Hispanic or Latino,Bachelor,54635,false,true
23,Male,78,American Indian or Alaska Native,Not Hispanic or Latino,Master,137181,true,false
24,Female,29,Black or African American,Hispanic or Latino,Some College,18293,true,false
25,Male,33,Black or African American,Not Hispanic or Latino,Bachelor,126314,false,false
26,Female,35,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,233987,false,false
27,Male,28,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,108523,false,false
28,Male,31,Black or African American,Hispanic or Latino,Master,60457,false,true
29,Female,80,Black or African American,Hispanic or Latino,Doctorate,409446,true,true
30,Female,81,Black or African American,Not Hispanic or Latino,Master,247342,true,false
31,Male,44,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,65536,false,true
32,Female,71,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,963547,true,false
33,Male,35,White,Hispanic or Latino,Doctorate,194150,false,false
34,Male,51,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,76282,false,true
35,Male,72,Asian,Not Hispanic or Latino,Bachelor,86043,true,true
36,Female,41,Black or African American,Not Hispanic or Latino,Bachelor,63060,true,false
37,Female,37,White,Not Hispanic or Latino,Bachelor,50846,false,false
38,Female,22,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12769,false,true
39,Male,32,American Indian or Alaska Native,Hispanic or Latino,Master,136058,false,true
40,Female,63,American Indian or Alaska Native,Hispanic or Latino,Bachelor,62460,false,false
41,Male,66,Black or African American,Not Hispanic or Latino,Doctorate,308392,false,true
42,Male,52,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,454920,true,true
43,Male,71,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,95699,false,false
44,Male,70,Asian,Not Hispanic or Latino,Master,206406,false,true
45,Male,38,White,Not Hispanic or Latino,Master,101798,true,false
46,Female,68,White,Not Hispanic or Latino,Master,57274,false,false
47,Female,79,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,110049,true,false
48,Male,22,American Indian or Alaska Native,Hispanic or Latino,GED,13191,false,true
49,Male,51,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,164412,false,true
50,Female,57,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,125017,false,true
51,Female,40,White,Hispanic or Latino,Master,92315,false,true
52,Male,59,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,48374,true,true
