person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,52,White,Not Hispanic or Latino,Bachelor,37280,false,true
2,Male,73,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,222090,true,false
3,Female,41,Asian,Not Hispanic or Latino,Bachelor,107160,false,false
4,Male,43,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,468202,false,true
5,Male,52,Asian,Hispanic or Latino,Master,61928,false,true
6,Female,66,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,117640,false,false
7,Male,42,Asian,Not Hispanic or Latino,Bachelor,116953,true,false
8,Female,27,White,Hispanic or Latino,Bachelor,48919,false,false
9,Male,20,White,Not Hispanic or Latino,Some College,18909,true,true
10,Female,62,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,232817,true,false
11,Female,31,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,87050,true,false
12,Female,81,Black or African American,Not Hispanic or Latino,Bachelor,127534,true,true
13,Male,37,Asian,Hispanic or Latino,Doctorate,332174,true,false
14,Female,22,White,Not Hispanic or Latino,GED,12530,true,true
15,Male,19,Black or African American,Not Hispanic or Latino,GED,11920,true,true
16,Male,18,American Indian or Alaska Native,Hispanic or Latino,Some College,16355,false,true
17,Male,80,American Indian or Alaska Native,Not Hispanic or Latino,Master,194610,false,true
18,Male,66,White,Hispanic or Latino,Bachelor,108064,true,false
19,Male,39,White,Hispanic or Latino,Master,72074,false,true
20,Male,81,Black or African American,Not Hispanic or Latino,Bachelor,65565,false,true
21,Male,50,White,Not Hispanic or Latino,Doctorate,401268,false,true
22,Female,31,White,Not Hispanic or Latino,Master,121873,true,false
23,Female,41,Asian,Hispanic or Latino,Bachelor,36921,false,false
24,Female,58,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,835429,false,false
25,Female,47,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,64318,true,true
26,Male,36,White,Hispanic or Latino,Doctorate,734620,false,true
27,Female,78,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,354164,false,false
28,Male,63,Black or African American,Not Hispanic or Latino,Master,225098,true,false
29,Male,31,Asian,Hispanic or Latino,Bachelor,86170,false,false
30,Female,43,Asian,Not Hispanic or Latino,Bachelor,32959,false,true
31,Male,61,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,122297,false,true
32,Male,70,American Indian or Alaska Native,Hispanic or Latino,Master,208338,false,true
33,Female,70,Asian,Hispanic or Latino,Master,195077,true,false
34,Male,67,Asian,Hispanic or Latino,Doctorate,872073,true,false
35,Female,70,Asian,Hispanic or Latino,Master,159186,true,true
36,Female,70,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,106674,false,true
