person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,60,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,38330,true,false
2,Male,70,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,91916,false,false
3,Male,75,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,188845,false,false
4,Female,84,American Indian or Alaska Native,Not Hispanic or Latino,Master,169862,false,true
5,Male,60,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,718708,false,false
6,Male,41,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,104480,true,false
7,Female,66,Asian,Not Hispanic or Latino,Master,156647,true,false
8,Male,76,Asian,Hispanic or Latino,Doctorate,329671,true,false
9,Female,33,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,951268,true,true
10,Male,56,White,Not Hispanic or Latino,Master,217975,true,false
11,Male,71,Asian,Hispanic or Latino,Master,145670,true,true
12,Female,32,White,Hispanic or Latino,Bachelor,56880,true,true
13,Male,70,Black or African American,Hispanic or Latino,Master,165952,false,false
14,Male,44,American Indian or Alaska Native,Not Hispanic or Latino,Master,107531,true,false
15,Female,80,White,Not Hispanic or Latino,Master,66298,true,false
16,Female,66,White,Not Hispanic or Latino,Master,116511,true,false
17,Male,73,Asian,Hispanic or Latino,Master,114739,false,true
18,Male,80,American Indian or Alaska Native,Hispanic or Latino,Master,54490,true,false
19,Female,78,American Indian or Alaska Native,Not Hispanic or Latino,Master,158683,true,true
20,Female,66,White,Hispanic or Latino,Doctorate,989660,false,true
21,Female,59,Black or African American,Not Hispanic or Latino,Master,165194,false,false
22,Female,42,White,Not Hispanic or Latino,Bachelor,45142,true,true
23,Male,43,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,110465,true,false
24,Female,33,Black or African American,Hispanic or Latino,Bachelor,78111,false,true
25,Female,83,Black or African American,Hispanic or Latino,Master,212875,false,true
26,Female,61,American Indian or Alaska Native,Hispanic or Latino,Master,215758,true,true
27,Female,21,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,19530,true,true
28,Male,45,Black or African American,Hispanic or Latino,Doctorate,558067,false,true
29,Male,40,Asian,Not Hispanic or Latino,Doctorate,420344,false,false
30,Male,32,White,Not Hispanic or Latino,Bachelor,81767,false,false
31,Male,58,White,Hispanic or Latino,Doctorate,307068,false,false
32,Female,44,White,Not Hispanic or Latino,Master,234342,false,false
33,Male,66,American Indian or Alaska Native,Hispanic or Latino,Bachelor,75502,false,false
34,Female,65,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,105535,true,false
35,Female,53,White,Not Hispanic or Latino,Master,201004,false,false
36,Female,30,Black or African American,Not Hispanic or Latino,Doctorate,249396,true,false
37,Female,66,White,Hispanic or Latino,Master,75568,true,false
38,Male,71,Asian,Not Hispanic or Latino,Master,221205,false,true
39,Male,68,Black or African American,Hispanic or Latino,Doctorate,420097,true,true
40,Male,74,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,144508,true,false
41,Male,26,Asian,Hispanic or Latino,High School,10963,false,true
42,Female,24,Asian,Hispanic or Latino,High School,10075,true,false
43,Male,68,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,176766,false,true
44,Male,75,White,Not Hispanic or Latino,Master,84560,true,true
45,Male,50,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,33175,true,true
46,Female,26,American Indian or Alaska Native,Not Hispanic or Latino,Some College,19154,true,true
47,Male,45,Black or African American,Hispanic or Latino,Doctorate,880183,true,false
48,Female,50,Asian,Not Hispanic or Latino,Master,103015,false,true
49,Female,30,White,Hispanic or Latino,Bachelor,39842,false,false
50,Male,83,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,882245,false,true
51,Female,48,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,106454,false,true
52,Female,73,American Indian or Alaska Native,Hispanic or Latino,Bachelor,114395,true,false
53,Female,36,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,245408,false,false
54,Female,82,White,Hispanic or Latino,Doctorate,92312,false,false
55,Male,51,White,Hispanic or Latino,Doctorate,453543,true,false
56,Female,84,Asian,Not Hispanic or Latino,Doctorate,291885,false,true
57,Male,73,White,Hispanic or Latino,Master,161963,true,false
58,Female,55,White,Not Hispanic or Latino,Doctorate,1057261,false,true
59,Male,73,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,124314,true,false
60,Male,25,Asian,Not Hispanic or Latino,Some College,15772,false,false
