person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,61,Black or African American,Not Hispanic or Latino,Master,93805,true,true
2,Female,29,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,93188,true,false
3,Male,48,American Indian or Alaska Native,Hispanic or Latino,Bachelor,103166,true,true
4,Female,39,White,Not Hispanic or Latino,Master,129523,true,true
5,Female,83,White,Hispanic or Latino,Master,183309,false,true
6,Female,35,White,Hispanic or Latino,Master,173371,false,true
7,Male,34,Black or African American,Not Hispanic or Latino,Master,93426,false,true
8,Female,54,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,41170,false,false
9,Male,54,Black or African American,Not Hispanic or Latino,Bachelor,115444,false,false
10,Female,49,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,775140,false,true
11,Female,61,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,813043,false,true
12,Male,80,Asian,Hispanic or Latino,Master,236350,false,true
13,Male,49,White,Hispanic or Latino,Bachelor,31150,false,false
14,Male,75,White,Hispanic or Latino,Doctorate,749198,false,false
15,Female,71,Black or African American,Not Hispanic or Latino,Doctorate,413324,false,true
16,Female,44,Black or African American,Hispanic or Latino,Doctorate,225717,false,false
17,Male,60,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,96084,true,false
18,Female,31,White,Hispanic or Latino,Master,198976,true,false
19,Female,71,Black or African American,Not Hispanic or Latino,Doctorate,344122,true,true
20,Female,56,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,566249,true,true
21,Female,28,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,19387,false,true
22,Female,84,American Indian or Alaska Native,Not Hispanic or Latino,Master,130723,false,false
23,Male,60,Black or African American,Hispanic or Latino,Master,242438,false,false
24,Female,70,American Indian or Alaska Native,Hispanic or Latino,Doctorate,986312,true,false
25,Female,45,Asian,Hispanic or Latino,Master,206948,true,true
26,Male,34,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,72862,true,true
27,Female,79,White,Hispanic or Latino,Bachelor,127389,false,false
28,Female,70,American Indian or Alaska Native,Hispanic or Latino,Doctorate,142869,true,true
29,Male,60,Asian,Not Hispanic or Latino,Bachelor,121665,true,true
30,Male,42,Asian,Not Hispanic or Latino,Bachelor,39053,false,true
31,Male,52,Black or African American,Not Hispanic or Latino,Bachelor,34785,true,false
32,Female,45,White,Not Hispanic or Latino,Master,85839,true,false
33,Male,79,White,Not Hispanic or Latino,Doctorate,113920,true,true
34,Female,43,Asian,Not Hispanic or Latino,Doctorate,630121,false,false
35,Male,46,Asian,Not Hispanic or Latino,Bachelor,116874,true,false
36,Female,73,Asian,Not Hispanic or Latino,Doctorate,798570,false,true
37,Female,48,American Indian or Alaska Native,Hispanic or Latino,Bachelor,87467,true,false
38,Female,77,American Indian or Alaska Native,Hispanic or Latino,Doctorate,823531,true,true
39,Male,70,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,102217,false,false
40,Female,32,Asian,Hispanic or Latino,Master,136887,false,true
41,Female,53,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,71393,true,false
42,Male,48,White,Not Hispanic or Latino,Bachelor,88941,true,false
43,Male,79,American Indian or Alaska Native,Hispanic or Latino,Master,221360,true,true
44,Male,32,Black or African American,Not Hispanic or Latino,Doctorate,594823,true,false
45,Male,74,Asian,Not Hispanic or Latino,Master,188338,false,false
46,Male,28,White,Not Hispanic or Latino,Bachelor,112756,true,true
47,Female,71,Black or African American,Not Hispanic or Latino,Doctorate,285797,false,true
48,Female,81,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,872244,true,false
