person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,68,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,343742,false,false
2,Male,50,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,56498,true,false
3,Male,27,Asian,Not Hispanic or Latino,Bachelor,99389,false,true
4,Female,65,Asian,Not Hispanic or Latino,Bachelor,43291,true,false
5,Female,84,Asian,Hispanic or Latino,Master,148906,true,false
6,Male,77,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,54831,false,true
7,Female,18,Asian,Not Hispanic or Latino,High School,10512,false,false
8,Male,53,Asian,Not Hispanic or Latino,Doctorate,418763,false,false
9,Male,48,Asian,Not Hispanic or Latino,Bachelor,86278,true,true
10,Male,25,Black or African American,Hispanic or Latino,Some College,15917,true,false
11,Female,53,American Indian or Alaska Native,Hispanic or Latino,Bachelor,89002,false,false
12,Male,49,American Indian or Alaska Native,Hispanic or Latino,Master,119444,true,true
13,Female,32,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,694560,false,true
14,Male,55,Black or African American,Hispanic or Latino,Master,110818,true,false
15,Female,26,White,Not Hispanic or Latino,GED,12717,false,false
16,Male,22,American Indian or Alaska Native,Not Hispanic or Latino,GED,11298,true,false
17,Female,70,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,36195,false,false
18,Female,74,American Indian or Alaska Native,Hispanic or Latino,Bachelor,113179,false,false
19,Female,34,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,240044,false,true
20,Female,81,White,Not Hispanic or Latino,Bachelor,64572,false,false
21,Male,61,Asian,Not Hispanic or Latino,Doctorate,687089,false,true
22,Male,71,Black or African American,Hispanic or Latino,Bachelor,58266,false,true
23,Female,42,White,Not Hispanic or Latino,Doctorate,732347,false,true
24,Male,80,Black or African American,Hispanic or Latino,Doctorate,731889,false,false
25,Male,20,American Indian or Alaska Native,Not Hispanic or Latino,Some College,17068,false,false
26,Female,72,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,604139,false,true
27,Female,71,Black or African American,Not Hispanic or Latino,Bachelor,41012,true,false
28,Female,54,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,88649,true,true
29,Female,69,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,115504,true,false
30,Female,62,Black or African American,Not Hispanic or Latino,Master,127855,false,false
31,Male,43,White,Hispanic or Latino,Doctorate,573225,true,true
32,Female,67,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,106082,false,true
33,Female,33,Asian,Hispanic or Latino,Bachelor,48113,false,true
34,Male,35,American Indian or Alaska Native,Hispanic or Latino,Bachelor,63967,true,true
35,Male,28,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,119082,false,false
36,Female,76,Black or African American,Hispanic or Latino,Bachelor,89989,false,false
37,Female,23,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,17064,false,false
38,Female,22,Black or African American,Not Hispanic or Latino,High School,10208,false,true
39,Female,42,Asian,Hispanic or Latino,Master,172930,true,true
40,Female,53,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,48028,false,false
41,Male,19,Asian,Not Hispanic or Latino,High School,10313,false,false
42,Female,53,White,Hispanic or Latino,Doctorate,619341,true,false
43,Female,49,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,194518,true,false
44,Male,71,Asian,Not Hispanic or Latino,Master,83025,true,false
45,Female,35,American Indian or Alaska Native,Hispanic or Latino,Doctorate,224337,true,false
46,Male,67,Black or African American,Not Hispanic or Latino,Bachelor,86075,true,true
47,Female,46,Asian,Hispanic or Latino,Master,148869,true,true
48,Male,76,Black or African American,Not Hispanic or Latino,Bachelor,114262,false,false
49,Female,64,White,Hispanic or Latino,Doctorate,254659,false,true
50,Female,56,Black or African American,Hispanic or Latino,Master,186269,true,true
51,Male,21,Black or African American,Not Hispanic or Latino,Some College,16535,false,false
52,Male,28,Black or African American,Not Hispanic or Latino,Some College,18432,true,false
53,Male,65,Asian,Hispanic or Latino,Master,112405,false,true
54,Female,20,American Indian or Alaska Native,Not Hispanic or Latino,High School,10095,false,false
55,Male,42,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,871937,true,true
56,Male,62,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,88658,false,false
57,Male,74,American Indian or Alaska Native,Hispanic or Latino,Master,97251,true,false
58,Male,40,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,95345,true,true
59,Female,31,White,Not Hispanic or Latino,Doctorate,832384,false,false
60,Female,59,White,Hispanic or Latino,Master,181370,false,true
61,Male,42,American Indian or Alaska Native,Hispanic or Latino,Master,116706,true,false
62,Female,50,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,800583,false,false
63,Male,49,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,274893,false,false
64,Male,79,American Indian or Alaska Native,Hispanic or Latino,Doctorate,163166,false,true
65,Female,55,Asian,Not Hispanic or Latino,Master,177595,false,false
66,Female,50,Asian,Hispanic or Latino,Doctorate,446267,false,true
67,Male,19,White,Hispanic or Latino,High School,10151,false,false
68,Female,50,Asian,Hispanic or Latino,Doctorate,643344,false,true
69,Male,26,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10945,true,true
70,Male,34,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,524372,true,true
71,Female,74,American Indian or Alaska Native,Hispanic or Latino,Master,171177,false,true
72,Female,30,Black or African American,Not Hispanic or Latino,Bachelor,46526,false,true
73,Female,38,White,Not Hispanic or Latino,Master,81942,false,false
74,Female,61,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,57959,false,false
75,Male,62,Asian,Not Hispanic or Latino,Master,73821,false,true
76,Female,36,Asian,Hispanic or Latino,Bachelor,32206,true,true
77,Female,64,Black or African American,Hispanic or Latino,Doctorate,475001,true,true
78,Male,41,Asian,Not Hispanic or Latino,Doctorate,879033,false,true
79,Female,75,Asian,Hispanic or Latino,Doctorate,902408,true,true
80,Female,37,American Indian or Alaska Native,Not Hispanic or Latino,Master,111230,true,true
81,Female,51,American Indian or Alaska Native,Not Hispanic or Latino,Master,231732,false,true
