person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,50,Black or African American,Hispanic or Latino,Doctorate,1043052,false,false
2,Male,30,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,478075,true,true
3,Female,57,American Indian or Alaska Native,Hispanic or Latino,Bachelor,57176,true,false
4,Male,43,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,34193,false,true
5,Female,63,White,Hispanic or Latino,Doctorate,1055270,false,true
6,Male,57,American Indian or Alaska Native,Not Hispanic or Latino,Master,205204,false,false
7,Male,34,Black or African American,Hispanic or Latino,Bachelor,75873,false,true
8,Female,77,American Indian or Alaska Native,Hispanic or Latino,Doctorate,837690,false,true
9,Female,77,American Indian or Alaska Native,Hispanic or Latino,Bachelor,121332,false,true
10,Female,73,American Indian or Alaska Native,Hispanic or Latino,Doctorate,303587,false,true
11,Male,49,American Indian or Alaska Native,Hispanic or Latino,Bachelor,83319,true,true
12,Male,76,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,903322,true,false
13,Male,55,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,34170,true,false
14,Female,53,American Indian or Alaska Native,Hispanic or Latino,Bachelor,90991,false,true
15,Female,73,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,321072,true,true
16,Male,47,Asian,Not Hispanic or Latino,Master,159658,false,true
17,Female,49,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,142411,false,true
18,Male,56,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,220709,false,true
19,Male,21,White,Not Hispanic or Latino,GED,11800,false,true
20,Female,61,American Indian or Alaska Native,Hispanic or Latino,Master,197959,false,true
21,Female,74,Black or African American,Not Hispanic or Latino,Bachelor,45348,false,false
22,Female,28,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,15567,false,false
23,Female,81,Asian,Hispanic or Latino,Doctorate,1038504,true,false
