person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,76,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,108906,false,false
2,Male,66,White,Hispanic or Latino,Bachelor,57900,true,false
3,Female,25,American Indian or Alaska Native,Not Hispanic or Latino,High School,10367,true,false
4,Male,19,Asian,Hispanic or Latino,GED,11509,true,true
5,Male,61,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,116577,true,false
6,Female,30,Asian,Hispanic or Latino,Bachelor,95815,false,false
7,Male,37,Asian,Not Hispanic or Latino,Doctorate,350415,true,true
8,Female,33,Black or African American,Hispanic or Latino,Master,187724,true,false
9,Male,56,American Indian or Alaska Native,Hispanic or Latino,Bachelor,111273,true,false
10,Female,68,American Indian or Alaska Native,Not Hispanic or Latino,Master,248443,true,false
11,Female,61,Asian,Hispanic or Latino,Doctorate,282121,true,true
12,Male,66,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,127510,false,true
13,Male,71,White,Hispanic or Latino,Bachelor,53753,false,true
14,Male,44,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,72199,true,false
15,Male,60,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,940135,true,false
16,Male,77,Black or African American,Hispanic or Latino,Master,54342,true,true
17,Female,44,Asian,Not Hispanic or Latino,Doctorate,986942,false,false
18,Male,67,Black or African American,Hispanic or Latino,Doctorate,420122,true,true
19,Female,22,Asian,Hispanic or Latino,High School,10821,false,true
20,Male,78,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,114859,false,true
21,Male,50,White,Hispanic or Latino,Doctorate,127388,true,false
22,Female,77,White,Hispanic or Latino,Bachelor,109148,false,true
23,Male,79,American Indian or Alaska Native,Hispanic or Latino,Bachelor,71543,false,false
24,Female,42,White,Not Hispanic or Latino,Master,70574,false,false
25,Female,85,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,268372,false,false
26,Male,57,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,166946,true,false
27,Male,47,White,Not Hispanic or Latino,Doctorate,130932,true,false
28,Male,84,Black or African American,Not Hispanic or Latino,Bachelor,36536,true,true
29,Male,57,American Indian or Alaska Native,Hispanic or Latino,Master,240311,false,true
30,Female,53,American Indian or Alaska Native,Hispanic or Latino,Bachelor,69024,false,true
31,Male,77,White,Hispanic or Latino,Master,125033,false,false
32,Male,58,American Indian or Alaska Native,Hispanic or Latino,Doctorate,579036,false,true
33,Female,60,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1060270,false,false
34,Male,62,American Indian or Alaska Native,Hispanic or Latino,Bachelor,124472,true,true
35,Male,82,American Indian or Alaska Native,Not Hispanic or Latino,Master,179882,true,false
36,Male,20,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12953,false,false
37,Female,36,White,Hispanic or Latino,Doctorate,1067479,false,true
38,Female,24,Black or African American,Not Hispanic or Latino,High School,10026,false,true
39,Male,60,American Indian or Alaska Native,Not Hispanic or Latino,Master,138528,true,false
40,Female,33,White,Hispanic or Latino,Doctorate,521677,true,true
41,Female,63,Black or African American,Hispanic or Latino,Doctorate,554020,false,false
42,Male,66,Black or African American,Hispanic or Latino,Bachelor,114077,false,false
43,Female,31,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,82742,false,false
44,Male,21,White,Not Hispanic or Latino,Some College,16080,true,false
45,Female,73,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,92768,true,true
46,Female,21,Black or African American,Not Hispanic or Latino,High School,10028,true,true
47,Female,46,Asian,Not Hispanic or Latino,Bachelor,76915,false,true
48,Female,60,Black or African American,Not Hispanic or Latino,Bachelor,120107,false,false
49,Male,27,Black or African American,Not Hispanic or Latino,Some College,17882,false,false
50,Male,38,Asian,Not Hispanic or Latino,Bachelor,89622,false,false
51,Male,49,Asian,Not Hispanic or Latino,Bachelor,102702,false,true
52,Male,49,Black or African American,Hispanic or Latino,Master,92422,true,true
53,Female,80,Black or African American,Not Hispanic or Latino,Doctorate,797462,false,true
54,Female,67,Black or African American,Not Hispanic or Latino,Bachelor,97889,false,true
55,Male,54,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,408826,true,true
56,Male,42,White,Hispanic or Latino,Doctorate,141003,true,false
57,Male,50,Black or African American,Not Hispanic or Latino,Master,63108,false,true
58,Male,49,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,36924,true,false
59,Female,69,American Indian or Alaska Native,Not Hispanic or Latino,Master,123364,false,true
60,Female,53,Black or African American,Not Hispanic or Latino,Bachelor,34775,true,true
61,Male,40,Asian,Hispanic or Latino,Doctorate,885708,false,false
62,Male,26,Asian,Not Hispanic or Latino,High School,10221,false,true
63,Female,30,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,181160,true,false
64,Female,27,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,46128,false,true
65,Male,64,Black or African American,Not Hispanic or Latino,Master,128469,true,true
66,Female,19,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,11866,true,true
67,Female,26,White,Not Hispanic or Latino,GED,12653,false,false
68,Male,27,American Indian or Alaska Native,Hispanic or Latino,Bachelor,36131,false,true
69,Male,20,Black or African American,Not Hispanic or Latino,High School,10256,false,true
70,Female,32,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,98659,false,false
71,Male,60,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,918886,false,true
72,Male,80,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,169077,true,true
73,Male,84,Asian,Hispanic or Latino,Bachelor,59994,true,true
74,Male,57,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,213503,true,false
75,Male,76,Asian,Hispanic or Latino,Master,116879,false,false
76,Female,58,White,Not Hispanic or Latino,Doctorate,1047433,true,true
77,Female,67,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,564573,true,false
78,Female,48,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,75439,false,false
79,Male,78,Black or African American,Not Hispanic or Latino,Doctorate,416960,false,true
80,Female,56,Black or African American,Hispanic or Latino,Master,114031,true,true
81,Female,69,White,Hispanic or Latino,Master,182020,true,false
82,Male,19,American Indian or Alaska Native,Not Hispanic or Latino,Some College,18198,false,true
83,Female,65,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,811766,true,false
84,Female,57,Black or African American,Not Hispanic or Latino,Master,148412,false,true
85,Female,82,Asian,Not Hispanic or Latino,Doctorate,618964,true,false
