person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,37,American Indian or Alaska Native,Hispanic or Latino,Bachelor,128844,true,false
2,Male,68,American Indian or Alaska Native,Hispanic or Latino,Doctorate,142404,false,true
3,Female,45,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1012533,true,false
4,Male,60,Asian,Hispanic or Latino,Doctorate,858154,false,false
5,Male,47,Black or African American,Not Hispanic or Latino,Master,196687,false,false
6,Female,41,American Indian or Alaska Native,Hispanic or Latino,Master,167329,false,false
7,Male,41,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,148880,false,false
8,Female,49,American Indian or Alaska Native,Hispanic or Latino,Doctorate,614452,true,false
9,Female,31,American Indian or Alaska Native,Hispanic or Latino,Master,197548,false,true
10,Male,55,Asian,Not Hispanic or Latino,Master,194889,false,false
11,Male,38,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,424431,true,true
12,Female,23,Asian,Not Hispanic or Latino,Some College,16052,true,true
13,Male,46,White,Not Hispanic or Latino,Master,107820,true,false
14,Male,68,Asian,Hispanic or Latino,Bachelor,42440,true,false
15,Male,26,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,17151,true,true
16,Female,85,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,723587,false,true
17,Female,69,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,175627,false,false
18,Female,63,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,466412,false,false
19,Female,79,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,229472,true,false
20,Female,22,American Indian or Alaska Native,Hispanic or Latino,GED,12914,false,false
21,Male,49,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,217507,false,false
22,Male,73,American Indian or Alaska Native,Not Hispanic or Latino,Master,226275,true,false
23,Female,54,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,676887,true,false
24,Female,68,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,177731,true,true
25,Female,84,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,119382,false,true
26,Female,67,Black or African American,Hispanic or Latino,Doctorate,158943,true,false
27,Male,74,Asian,Hispanic or Latino,Master,166629,false,false
28,Male,28,Black or African American,Not Hispanic or Latino,Some College,18136,true,true
29,Female,35,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,109617,false,true
30,Female,75,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,84596,false,false
31,Male,41,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,208971,true,true
32,Female,42,White,Not Hispanic or Latino,Bachelor,61995,false,false
33,Female,43,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,101202,false,false
34,Female,62,Asian,Hispanic or Latino,Master,155449,true,false
35,Female,74,Asian,Not Hispanic or Latino,Bachelor,116971,true,true
36,Female,70,American Indian or Alaska Native,Not Hispanic or Latino,Master,114844,false,true
37,Female,82,American Indian or Alaska Native,Hispanic or Latino,Doctorate,801306,false,false
38,Female,75,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,199097,true,false
39,Female,58,White,Hispanic or Latino,Master,152671,true,true
40,Male,35,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,163439,true,true
41,Female,62,American Indian or Alaska Native,Not Hispanic or Latino,Master,67024,false,false
42,Female,76,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,52110,true,true
43,Female,44,American Indian or Alaska Native,Hispanic or Latino,Bachelor,44604,true,true
44,Male,40,White,Not Hispanic or Latino,Bachelor,119396,true,true
45,Female,20,Black or African American,Hispanic or Latino,Some College,18142,true,false
46,Male,77,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,255995,true,false
47,Female,30,Black or African American,Hispanic or Latino,Master,106922,false,false
48,Female,38,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,69068,true,true
49,Female,32,Black or African American,Not Hispanic or Latino,Doctorate,637628,true,false
50,Female,69,Asian,Not Hispanic or Latino,Master,90372,false,true
51,Female,27,White,Hispanic or Latino,Bachelor,40065,true,true
52,Male,57,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,126942,true,true
53,Male,54,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,924127,true,true
54,Male,50,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,72402,false,true
55,Female,76,American Indian or Alaska Native,Hispanic or Latino,Bachelor,100967,true,true
56,Female,30,Black or African American,Not Hispanic or Latino,Doctorate,588922,true,true
57,Male,37,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,57926,true,true
58,Male,56,Black or African American,Hispanic or Latino,Bachelor,129798,true,false
59,Female,71,White,Not Hispanic or Latino,Bachelor,129385,true,true
60,Male,47,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,102006,false,false
61,Female,85,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,61237,true,true
62,Male,45,White,Not Hispanic or Latino,Doctorate,210760,true,false
63,Female,47,Asian,Hispanic or Latino,Master,58853,true,false
64,Male,84,White,Not Hispanic or Latino,Bachelor,67319,false,true
65,Male,38,White,Not Hispanic or Latino,Master,128929,true,true
66,Male,59,White,Not Hispanic or Latino,Doctorate,723521,true,false
67,Male,68,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,130030,false,false
68,Male,31,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,96215,true,true
69,Male,38,Asian,Hispanic or Latino,Doctorate,624279,true,false
70,Female,23,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10281,true,true
71,Female,79,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,111031,false,true
72,Male,18,White,Not Hispanic or Latino,Some College,15348,true,false
73,Female,81,Asian,Not Hispanic or Latino,Doctorate,573352,false,true
74,Female,26,Black or African American,Not Hispanic or Latino,Some College,19903,false,false
75,Male,83,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,57937,false,false
76,Female,44,White,Not Hispanic or Latino,Master,131805,false,true
77,Male,62,Black or African American,Not Hispanic or Latino,Doctorate,933975,true,true
78,Male,55,Black or African American,Hispanic or Latino,Doctorate,597787,true,true
79,Male,42,Asian,Not Hispanic or Latino,Doctorate,582966,false,true
80,Female,54,Black or African American,Not Hispanic or Latino,Doctorate,584589,false,true
81,Female,25,Asian,Not Hispanic or Latino,Some College,16788,true,true
82,Male,27,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,109016,true,true
83,Male,65,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,836727,false,false
84,Male,53,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,768633,true,false
85,Male,43,Black or African American,Not Hispanic or Latino,Bachelor,122619,false,false
86,Female,85,White,Hispanic or Latino,Doctorate,232126,true,false
87,Female,83,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,703073,false,true
88,Male,83,American Indian or Alaska Native,Hispanic or Latino,Doctorate,954460,true,false
89,Male,82,Asian,Not Hispanic or Latino,Master,241836,true,true
90,Female,85,Asian,Hispanic or Latino,Doctorate,538632,false,false
91,Male,49,White,Hispanic or Latino,Doctorate,872685,false,false
92,Male,22,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10657,true,false
93,Male,54,Asian,Hispanic or Latino,Bachelor,98678,false,true
94,Female,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12343,true,true
95,Female,53,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,241711,false,true
96,Female,78,American Indian or Alaska Native,Not Hispanic or Latino,Master,248613,true,true
97,Female,47,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,40075,true,false
98,Male,32,Asian,Hispanic or Latino,Master,150193,false,true
99,Female,77,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,40503,false,true
100,Female,69,Asian,Hispanic or Latino,Bachelor,30555,false,false
101,Male,77,American Indian or Alaska Native,Hispanic or Latino,Master,121027,false,false
102,Female,24,Black or African American,Hispanic or Latino,GED,12754,true,true
103,Male,47,American Indian or Alaska Native,Not Hispanic or Latino,Master,234704,false,false
104,Female,33,Black or African American,Not Hispanic or Latino,Bachelor,98526,true,true
105,Male,32,American Indian or Alaska Native,Hispanic or Latino,Master,116494,false,true
106,Male,70,Asian,Not Hispanic or Latino,Bachelor,50303,false,true
107,Male,50,American Indian or Alaska Native,Hispanic or Latino,Bachelor,80929,false,true
108,Female,24,American Indian or Alaska Native,Not Hispanic or Latino,High School,10259,true,false
109,Male,70,White,Hispanic or Latino,Doctorate,752778,true,true
110,Female,78,Black or African American,Not Hispanic or Latino,Master,203036,false,true
111,Female,71,Asian,Not Hispanic or Latino,Bachelor,122004,true,true
112,Male,47,Black or African American,Not Hispanic or Latino,Doctorate,1004503,true,true
113,Male,22,White,Not Hispanic or Latino,High School,10580,false,true
114,Male,27,White,Hispanic or Latino,Some College,18674,true,true
115,Female,48,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,715364,false,false
116,Male,46,White,Hispanic or Latino,Doctorate,494553,true,true
117,Female,83,Asian,Not Hispanic or Latino,Doctorate,602802,false,true
118,Male,66,American Indian or Alaska Native,Hispanic or Latino,Bachelor,92313,true,true
119,Female,25,Asian,Not Hispanic or Latino,GED,12710,true,true
120,Male,28,Black or African American,Not Hispanic or Latino,Bachelor,61494,true,true
121,Female,18,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10688,true,true
122,Male,49,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,373025,true,true
123,Female,43,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,918359,true,true
124,Male,60,White,Not Hispanic or Latino,Master,65722,false,true
125,Female,81,American Indian or Alaska Native,Hispanic or Latino,Doctorate,690091,true,true
126,Male,70,Black or African American,Hispanic or Latino,Master,82929,false,true
127,Female,32,Black or African American,Hispanic or Latino,Doctorate,417133,false,true
128,Male,35,American Indian or Alaska Native,Hispanic or Latino,Doctorate,145637,true,true
129,Female,63,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,104738,false,true
130,Female,45,American Indian or Alaska Native,Hispanic or Latino,Bachelor,79339,false,true
131,Male,48,Black or African American,Hispanic or Latino,Doctorate,1067865,false,true
