person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,49,White,Not Hispanic or Latino,Master,138928,false,false
2,Female,33,Black or African American,Not Hispanic or Latino,Bachelor,122293,true,false
3,Female,73,American Indian or Alaska Native,Not Hispanic or Latino,Master,88907,true,false
4,Female,70,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,962942,false,true
5,Female,74,American Indian or Alaska Native,Hispanic or Latino,Bachelor,90428,false,true
6,Female,57,Asian,Hispanic or Latino,Master,237707,true,true
7,Female,74,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,54849,true,false
8,Male,27,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,17031,true,true
9,Male,82,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,106983,true,false
10,Male,84,Black or African American,Not Hispanic or Latino,Bachelor,48207,true,true
11,Female,30,White,Hispanic or Latino,Bachelor,47848,true,true
12,Male,26,Asian,Hispanic or Latino,GED,12594,false,false
13,Male,32,Asian,Not Hispanic or Latino,Bachelor,108100,true,false
14,Male,44,Asian,Not Hispanic or Latino,Master,225007,false,false
15,Female,55,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,459175,true,true
16,Female,68,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,119638,false,false
17,Male,64,American Indian or Alaska Native,Not Hispanic or Latino,Master,181502,true,false
18,Female,49,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,123963,true,false
19,Male,52,Asian,Not Hispanic or Latino,Bachelor,129816,false,true
20,Male,77,Asian,Hispanic or Latino,Bachelor,53718,false,true
21,Male,68,Black or African American,Not Hispanic or Latino,Master,181015,false,true
22,Male,67,Asian,Not Hispanic or Latino,Bachelor,129548,false,false
23,Female,59,White,Hispanic or Latino,Master,205954,false,false
24,Female,50,Black or African American,Hispanic or Latino,Doctorate,806987,true,false
25,Male,54,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,97050,false,true
26,Female,67,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,300876,false,true
27,Female,52,White,Hispanic or Latino,Bachelor,126041,false,true
28,Male,63,American Indian or Alaska Native,Hispanic or Latino,Doctorate,348009,true,false
29,Female,20,American Indian or Alaska Native,Not Hispanic or Latino,GED,11272,false,false
30,Female,28,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,57187,false,false
31,Male,43,American Indian or Alaska Native,Not Hispanic or Latino,Master,74192,false,true
32,Female,20,Asian,Not Hispanic or Latino,GED,13116,false,false
33,Male,33,Asian,Hispanic or Latino,Master,179031,true,false
34,Female,51,Black or African American,Hispanic or Latino,Master,163748,true,true
35,Male,21,Black or African American,Not Hispanic or Latino,GED,12139,true,false
36,Female,19,American Indian or Alaska Native,Not Hispanic or Latino,High School,10878,true,true
37,Female,47,White,Not Hispanic or Latino,Bachelor,33140,true,false
38,Male,40,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,154210,true,false
39,Female,81,Black or African American,Hispanic or Latino,Doctorate,606349,true,false
40,Male,80,Asian,Hispanic or Latino,Master,178766,true,true
41,Male,82,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,145537,false,true
42,Male,69,Black or African American,Hispanic or Latino,Doctorate,524192,true,true
43,Female,56,Black or African American,Not Hispanic or Latino,Doctorate,1017559,true,false
44,Female,18,Black or African American,Hispanic or Latino,GED,11533,true,false
45,Male,85,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,103771,true,true
46,Female,56,White,Not Hispanic or Latino,Master,175113,false,false
47,Female,41,White,Hispanic or Latino,Bachelor,86126,false,false
48,Female,56,American Indian or Alaska Native,Hispanic or Latino,Master,56244,false,false
49,Female,77,Black or African American,Hispanic or Latino,Bachelor,42665,true,false
50,Female,73,Asian,Hispanic or Latino,Bachelor,114912,true,true
51,Female,65,American Indian or Alaska Native,Not Hispanic or Latino,Master,151663,false,false
52,Female,82,Asian,Hispanic or Latino,Bachelor,75680,true,false
53,Male,40,Asian,Hispanic or Latino,Doctorate,683502,true,true
54,Female,49,Asian,Not Hispanic or Latino,Master,201562,false,true
55,Male,45,American Indian or Alaska Native,Hispanic or Latino,Master,189249,true,true
56,Male,54,Black or African American,Not Hispanic or Latino,Bachelor,99205,true,true
57,Female,74,American Indian or Alaska Native,Hispanic or Latino,Bachelor,30807,false,true
58,Male,59,Black or African American,Hispanic or Latino,Bachelor,86344,true,false
59,Male,18,Asian,Not Hispanic or Latino,High School,10175,false,true
60,Male,38,White,Hispanic or Latino,Doctorate,933548,true,true
61,Male,78,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,392989,true,false
62,Male,57,American Indian or Alaska Native,Hispanic or Latino,Master,101332,true,true
63,Male,28,Asian,Not Hispanic or Latino,Bachelor,79804,true,true
64,Male,24,Asian,Hispanic or Latino,Some College,16700,false,true
65,Male,64,Asian,Not Hispanic or Latino,Bachelor,74157,true,true
66,Male,62,Asian,Not Hispanic or Latino,Doctorate,152854,false,true
67,Male,48,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,31182,true,false
68,Male,71,White,Hispanic or Latino,Doctorate,777684,true,true
69,Female,59,Asian,Hispanic or Latino,Bachelor,122998,false,false
