person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,59,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,58029,false,false
2,Male,25,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10170,true,false
3,Male,18,Asian,Not Hispanic or Latino,Some College,18311,true,true
4,Male,41,Black or African American,Hispanic or Latino,Bachelor,85626,true,true
5,Female,27,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,108540,true,true
6,Male,47,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,230867,true,false
7,Female,55,American Indian or Alaska Native,Hispanic or Latino,Doctorate,199997,false,true
8,Male,40,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,120222,true,false
9,Male,66,Black or African American,Hispanic or Latino,Master,67025,true,false
10,Female,84,American Indian or Alaska Native,Hispanic or Latino,Master,212711,false,true
11,Male,81,American Indian or Alaska Native,Hispanic or Latino,Doctorate,89379,true,false
12,Female,45,White,Not Hispanic or Latino,Master,150421,false,false
13,Male,50,Black or African American,Hispanic or Latino,Doctorate,733657,true,true
14,Male,45,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,1068241,false,true
15,Male,45,Asian,Not Hispanic or Latino,Master,225332,true,false
16,Female,82,American Indian or Alaska Native,Hispanic or Latino,Doctorate,292609,true,false
17,Male,77,White,Not Hispanic or Latino,Doctorate,643249,true,true
18,Female,70,White,Hispanic or Latino,Doctorate,170869,true,false
19,Female,55,Black or African American,Not Hispanic or Latino,Doctorate,931775,true,false
20,Female,39,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,127088,false,true
21,Female,56,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,133137,true,false
22,Male,79,Asian,Hispanic or Latino,Master,130169,false,true
23,Male,62,Asian,Not Hispanic or Latino,Master,132520,true,true
24,Male,24,Black or African American,Hispanic or Latino,Some College,18904,true,true
25,Male,51,Asian,Hispanic or Latino,Doctorate,877500,true,true
26,Male,50,American Indian or Alaska Native,Hispanic or Latino,Master,104216,false,true
27,Female,19,American Indian or Alaska Native,Hispanic or Latino,High School,10872,true,true
28,Male,49,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,62102,false,true
29,Male,77,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,125511,true,false
30,Female,85,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,925130,false,true
31,Female,65,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,231206,false,false
32,Male,24,Black or African American,Hispanic or Latino,High School,10426,false,false
33,Male,85,Asian,Hispanic or Latino,Doctorate,444342,true,false
34,Female,62,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,711109,true,false
35,Male,31,American Indian or Alaska Native,Not Hispanic or Latino,Master,170646,true,false
36,Male,82,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,414463,true,true
37,Female,27,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,16252,true,true
38,Male,83,White,Not Hispanic or Latino,Bachelor,38764,false,true
39,Male,50,Black or African American,Not Hispanic or Latino,Bachelor,39338,true,true
40,Female,40,White,Not Hispanic or Latino,Bachelor,97196,true,true
41,Female,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,15982,true,true
42,Female,76,Asian,Not Hispanic or Latino,Doctorate,1071622,false,true
43,Female,61,White,Not Hispanic or Latino,Bachelor,51619,false,true
44,Male,79,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,494091,false,false
45,Male,61,Asian,Not Hispanic or Latino,Master,149306,true,false
46,Male,61,Asian,Not Hispanic or Latino,Bachelor,95966,true,true
