person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,81,Black or African American,Hispanic or Latino,Master,73711,true,true
2,Male,78,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,713831,true,true
3,Male,82,White,Not Hispanic or Latino,Master,197629,false,false
4,Female,50,White,Hispanic or Latino,Master,177501,false,false
5,Male,56,Asian,Not Hispanic or Latino,Master,215203,true,false
6,Female,68,Black or African American,Hispanic or Latino,Doctorate,765760,false,true
7,Female,33,White,Not Hispanic or Latino,Doctorate,817689,false,true
8,Male,39,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,51248,true,false
9,Female,22,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,12557,false,true
10,Female,70,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,116315,true,false
11,Male,78,American Indian or Alaska Native,Hispanic or Latino,Master,57700,true,true
12,Male,25,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10956,false,true
13,Female,47,White,Not Hispanic or Latino,Bachelor,110608,true,false
14,Female,52,White,Hispanic or Latino,Bachelor,123528,true,true
15,Male,52,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,233803,false,false
16,Male,71,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,85195,true,false
17,Male,26,White,Not Hispanic or Latino,Some College,16679,true,false
18,Female,51,Black or African American,Hispanic or Latino,Master,103805,false,true
19,Male,34,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,314127,true,false
20,Male,58,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,75133,false,false
21,Female,69,White,Not Hispanic or Latino,Master,123377,false,false
22,Male,63,White,Not Hispanic or Latino,Bachelor,95399,false,false
23,Male,48,White,Not Hispanic or Latino,Bachelor,92548,true,false
24,Female,53,Asian,Hispanic or Latino,Master,143398,true,true
25,Female,60,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,678237,true,false
26,Female,74,Black or African American,Not Hispanic or Latino,Bachelor,35919,true,true
27,Male,55,White,Hispanic or Latino,Doctorate,184634,false,false
28,Male,28,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,18596,true,false
29,Female,58,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,82284,false,false
