person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,42,Asian,Not Hispanic or Latino,Doctorate,741782,true,false
2,Female,60,American Indian or Alaska Native,Hispanic or Latino,Doctorate,654150,true,false
3,Male,48,White,Hispanic or Latino,Doctorate,981309,false,false
4,Male,71,Asian,Hispanic or Latino,Bachelor,40591,true,true
5,Male,83,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,249977,false,false
6,Male,72,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,50258,true,true
7,Female,29,White,Not Hispanic or Latino,Bachelor,30377,true,true
8,Male,44,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,49325,false,false
9,Male,29,Asian,Hispanic or Latino,Some College,17562,true,true
10,Female,44,American Indian or Alaska Native,Not Hispanic or Latino,Master,175338,true,true
11,Female,79,American Indian or Alaska Native,Not Hispanic or Latino,Master,234523,true,true
12,Female,61,American Indian or Alaska Native,Hispanic or Latino,Bachelor,95709,false,true
13,Female,20,Black or African American,Hispanic or Latino,Some College,16632,true,true
14,Male,73,American Indian or Alaska Native,Hispanic or Latino,Bachelor,110975,true,false
15,Male,74,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,120016,false,true
16,Male,44,Black or African American,Not Hispanic or Latino,Bachelor,91952,false,false
17,Male,66,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,120275,true,true
18,Female,54,White,Not Hispanic or Latino,Doctorate,504727,false,false
19,Male,37,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,643451,true,true
20,Male,47,Asian,Hispanic or Latino,Doctorate,276610,false,true
21,Female,68,Asian,Hispanic or Latino,Master,77682,true,true
22,Male,70,American Indian or Alaska Native,Hispanic or Latino,Bachelor,63487,false,true
23,Female,58,Black or African American,Hispanic or Latino,Master,126682,false,false
24,Male,62,Black or African American,Not Hispanic or Latino,Master,164013,true,false
25,Male,34,White,Hispanic or Latino,Doctorate,1072321,true,true
26,Female,56,American Indian or Alaska Native,Hispanic or Latino,Bachelor,103706,false,true
27,Male,28,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,18285,true,false
28,Male,22,American Indian or Alaska Native,Hispanic or Latino,Some College,16929,true,false
29,Female,68,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,332516,true,true
30,Female,78,American Indian or Alaska Native,Hispanic or Latino,Doctorate,376168,false,false
31,Male,68,Asian,Hispanic or Latino,Master,77779,true,false
