person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,83,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,186282,true,false
2,Male,37,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,730728,true,false
3,Male,53,Black or African American,Not Hispanic or Latino,Bachelor,97709,false,true
4,Female,48,Asian,Hispanic or Latino,Bachelor,63899,true,true
5,Male,52,Asian,Not Hispanic or Latino,Master,93141,false,true
6,Female,39,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,164949,false,false
7,Female,60,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,73097,true,true
8,Female,28,White,Hispanic or Latino,Bachelor,109899,true,false
9,Male,22,Asian,Not Hispanic or Latino,High School,10716,true,true
10,Female,75,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,48678,false,true
11,Female,51,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,82457,true,true
12,Male,39,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,519815,true,false
13,Female,47,Asian,Hispanic or Latino,Doctorate,711893,true,true
14,Male,79,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,156268,false,false
15,Female,62,American Indian or Alaska Native,Hispanic or Latino,Doctorate,274300,true,false
16,Male,23,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,12781,true,false
17,Male,64,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,61066,false,false
18,Female,45,American Indian or Alaska Native,Hispanic or Latino,Bachelor,109514,true,false
19,Male,21,Black or African American,Not Hispanic or Latino,High School,10281,true,false
20,Male,54,Asian,Hispanic or Latino,Doctorate,318265,false,false
21,Female,78,White,Hispanic or Latino,Master,56561,false,false
22,Male,51,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,211913,true,false
23,Male,54,Black or African American,Not Hispanic or Latino,Bachelor,112724,true,false
24,Male,33,Black or African American,Not Hispanic or Latino,Master,158240,true,false
25,Female,39,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,141136,false,true
26,Female,45,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,127241,true,true
27,Female,84,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,425133,false,false
28,Male,29,White,Hispanic or Latino,Bachelor,37313,true,false
29,Female,62,Black or African American,Hispanic or Latino,Master,208586,true,true
30,Female,30,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,647783,true,true
31,Male,28,White,Hispanic or Latino,Some College,18480,true,true
32,Male,61,Black or African American,Not Hispanic or Latino,Doctorate,911870,false,false
33,Female,70,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,51255,false,false
34,Female,50,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,200755,false,true
35,Female,56,Asian,Not Hispanic or Latino,Doctorate,248895,false,false
36,Female,74,Black or African American,Not Hispanic or Latino,Bachelor,57785,false,false
37,Male,62,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,63761,true,true
38,Male,63,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,37722,true,false
39,Female,49,Black or African American,Hispanic or Latino,Bachelor,89447,false,true
40,Male,36,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,424994,false,false
41,Female,37,American Indian or Alaska Native,Not Hispanic or Latino,Master,125876,false,true
42,Male,59,Black or African American,Not Hispanic or Latino,Doctorate,375157,false,true
43,Male,67,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,938156,true,false
44,Female,74,White,Not Hispanic or Latino,Doctorate,286704,false,false
45,Male,75,American Indian or Alaska Native,Hispanic or Latino,Bachelor,57903,false,true
46,Female,62,Asian,Not Hispanic or Latino,Master,126001,false,true
47,Female,20,American Indian or Alaska Native,Hispanic or Latino,High School,10311,false,false
48,Male,31,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,971522,false,false
49,Female,84,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,101515,true,false
50,Female,22,White,Hispanic or Latino,High School,10508,false,false
51,Male,82,White,Not Hispanic or Latino,Master,219614,false,true
52,Male,72,American Indian or Alaska Native,Hispanic or Latino,Doctorate,840012,true,true
53,Female,22,American Indian or Alaska Native,Hispanic or Latino,High School,10929,false,true
54,Female,54,American Indian or Alaska Native,Hispanic or Latino,Bachelor,66469,false,true
55,Female,73,Asian,Hispanic or Latino,Doctorate,417279,true,false
56,Male,64,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,83034,true,false
57,Male,61,White,Hispanic or Latino,Bachelor,99765,true,false
58,Male,80,Asian,Hispanic or Latino,Bachelor,78291,true,true
59,Female,53,Asian,Not Hispanic or Latino,Bachelor,49558,true,false
60,Female,30,Asian,Not Hispanic or Latino,Bachelor,97859,false,true
61,Male,21,Black or African American,Not Hispanic or Latino,High School,10365,true,true
62,Female,29,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,16726,true,false
63,Female,57,American Indian or Alaska Native,Not Hispanic or Latino,Master,71426,false,false
64,Female,29,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,103789,true,false
65,Male,48,Black or African American,Not Hispanic or Latino,Master,54824,false,true
66,Male,47,White,Hispanic or Latino,Master,105374,false,false
67,Female,85,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,185306,false,true
68,Female,26,Black or African American,Hispanic or Latino,High School,10394,false,true
69,Male,38,Asian,Not Hispanic or Latino,Master,56624,false,false
70,Female,25,Black or African American,Not Hispanic or Latino,GED,11516,true,true
71,Male,85,Asian,Hispanic or Latino,Master,53180,false,false
72,Male,60,White,Hispanic or Latino,Doctorate,107021,false,false
73,Male,42,White,Hispanic or Latino,Bachelor,124861,true,false
74,Male,40,White,Not Hispanic or Latino,Doctorate,150708,true,true
75,Female,26,Black or African American,Hispanic or Latino,High School,10106,true,false
76,Female,43,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,107078,false,true
77,Female,62,Asian,Hispanic or Latino,Doctorate,225491,false,true
78,Female,37,White,Not Hispanic or Latino,Doctorate,667794,false,false
79,Male,32,White,Hispanic or Latino,Master,80594,false,false
80,Male,42,White,Hispanic or Latino,Master,134656,false,false
81,Male,29,White,Hispanic or Latino,Some College,17698,true,false
82,Male,72,Black or African American,Not Hispanic or Latino,Doctorate,465001,true,true
83,Female,24,American Indian or Alaska Native,Hispanic or Latino,GED,12716,true,false
84,Male,20,Asian,Not Hispanic or Latino,High School,10369,false,false
85,Female,33,White,Hispanic or Latino,Master,208349,true,true
86,Male,67,American Indian or Alaska Native,Hispanic or Latino,Doctorate,409115,false,false
87,Female,26,Black or African American,Not Hispanic or Latino,High School,10977,true,true
88,Female,30,Black or African American,Hispanic or Latino,Master,205668,true,false
89,Female,54,Asian,Hispanic or Latino,Master,199036,true,false
90,Male,47,American Indian or Alaska Native,Hispanic or Latino,Doctorate,741820,false,true
91,Male,33,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,235243,true,false
92,Male,23,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,17536,true,true
93,Female,47,Asian,Not Hispanic or Latino,Master,236680,false,false
94,Female,65,American Indian or Alaska Native,Not Hispanic or Latino,Master,130615,true,false
95,Female,21,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,High School,10612,false,true
96,Male,59,Black or African American,Hispanic or Latino,Bachelor,55949,false,false
97,Male,40,Asian,Not Hispanic or Latino,Doctorate,840908,false,false
98,Male,50,White,Hispanic or Latino,Master,192471,true,false
99,Male,40,American Indian or Alaska Native,Hispanic or Latino,Master,70791,false,true
100,Female,50,Asian,Not Hispanic or Latino,Bachelor,58221,false,false
101,Male,69,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,127943,false,true
102,Female,39,Black or African American,Hispanic or Latino,Bachelor,113895,true,true
103,Female,33,Asian,Not Hispanic or Latino,Bachelor,79336,true,false
104,Male,75,Asian,Not Hispanic or Latino,Doctorate,935216,true,true
105,Male,37,Black or African American,Hispanic or Latino,Doctorate,354956,true,true
106,Male,68,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,100500,false,true
107,Male,71,American Indian or Alaska Native,Not Hispanic or Latino,Master,125455,false,false
108,Male,26,Black or African American,Not Hispanic or Latino,High School,10756,true,true
109,Male,49,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,576300,true,false
110,Male,60,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,417542,false,true
111,Male,23,White,Hispanic or Latino,GED,12216,true,true
112,Female,70,White,Not Hispanic or Latino,Bachelor,83389,false,false
