person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,65,Asian,Hispanic or Latino,Master,111044,false,true
2,Female,82,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,82565,true,true
3,Male,61,White,Not Hispanic or Latino,Doctorate,672756,false,true
4,Male,26,Black or African American,Hispanic or Latino,Some College,16261,false,true
5,Male,73,Black or African American,Not Hispanic or Latino,Master,214774,false,false
6,Male,46,Black or African American,Not Hispanic or Latino,Doctorate,886886,true,true
7,Female,72,White,Not Hispanic or Latino,Doctorate,814806,true,true
8,Female,24,American Indian or Alaska Native,Not Hispanic or Latino,Some College,15055,true,false
9,Male,64,White,Not Hispanic or Latino,Master,205763,false,true
10,Female,63,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,115826,false,false
11,Male,48,White,Hispanic or Latino,Master,60578,false,true
12,Female,42,Black or African American,Hispanic or Latino,Bachelor,97312,true,true
13,Female,61,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,184827,true,false
14,Female,49,White,Not Hispanic or Latino,Bachelor,51288,false,false
15,Male,75,Asian,Not Hispanic or Latino,Bachelor,48326,false,false
16,Male,27,White,Hispanic or Latino,Bachelor,121769,true,true
17,Male,31,Black or African American,Not Hispanic or Latino,Master,193058,true,false
18,Male,47,White,Hispanic or Latino,Doctorate,209368,true,false
19,Female,80,Asian,Not Hispanic or Latino,Master,159374,true,false
20,Male,54,American Indian or Alaska Native,Not Hispanic or Latino,Master,70907,false,true
21,Female,44,Black or African American,Not Hispanic or Latino,Master,232974,false,false
22,Male,31,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,108965,true,false
23,Male,59,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,52175,false,false
24,Female,66,White,Hispanic or Latino,Master,188014,true,false
25,Male,83,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,985735,true,false
26,Female,60,Asian,Hispanic or Latino,Master,78501,true,true
27,Female,35,American Indian or Alaska Native,Not Hispanic or Latino,Master,172948,false,false
28,Female,30,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,111357,false,true
29,Male,51,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,246820,true,false
30,Male,69,American Indian or Alaska Native,Hispanic or Latino,Doctorate,161673,true,false
31,Female,75,White,Not Hispanic or Latino,Master,122975,true,false
32,Female,31,Asian,Hispanic or Latino,Bachelor,53210,true,true
33,Female,66,Asian,Hispanic or Latino,Bachelor,113813,true,true
34,Male,44,White,Hispanic or Latino,Doctorate,696833,false,false
35,Male,48,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,177565,true,true
36,Female,85,White,Not Hispanic or Latino,Bachelor,44113,false,true
37,Female,85,Black or African American,Not Hispanic or Latino,Master,79752,true,true
38,Female,47,Asian,Not Hispanic or Latino,Bachelor,74666,false,false
39,Male,41,Black or African American,Hispanic or Latino,Master,53815,false,false
40,Male,67,American Indian or Alaska Native,Hispanic or Latino,Bachelor,129794,false,true
41,Female,30,Black or African American,Not Hispanic or Latino,Doctorate,1053962,true,true
42,Female,37,American Indian or Alaska Native,Not Hispanic or Latino,Master,141743,false,true
43,Male,34,American Indian or Alaska Native,Not Hispanic or Latino,Master,206785,true,false
44,Female,19,White,Not Hispanic or Latino,High School,10443,false,true
45,Female,49,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,116255,false,true
46,Female,34,American Indian or Alaska Native,Not Hispanic or Latino,Master,141950,true,false
47,Male,54,White,Hispanic or Latino,Master,107885,false,true
48,Male,69,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,114541,true,true
49,Female,79,Black or African American,Hispanic or Latino,Doctorate,667333,true,false
50,Female,23,Asian,Not Hispanic or Latino,Some College,18467,false,false
51,Female,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10151,true,false
52,Male,81,Black or African American,Not Hispanic or Latino,Doctorate,285518,true,true
53,Female,37,Black or African American,Hispanic or Latino,Doctorate,1016666,true,true
54,Male,43,White,Not Hispanic or Latino,Doctorate,1039728,false,true
55,Female,52,Black or African American,Not Hispanic or Latino,Master,243287,false,true
56,Female,27,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,17914,false,false
57,Male,48,Black or African American,Not Hispanic or Latino,Doctorate,479894,false,true
58,Female,21,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,GED,13021,true,false
59,Female,73,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,81179,false,false
60,Female,74,White,Hispanic or Latino,Bachelor,101922,false,false
61,Female,24,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10347,true,false
62,Male,47,American Indian or Alaska Native,Not Hispanic or Latino,Master,99474,false,false
63,Male,23,Asian,Not Hispanic or Latino,Some College,16122,true,false
64,Male,29,American Indian or Alaska Native,Hispanic or Latino,Bachelor,101846,false,false
65,Female,77,Asian,Not Hispanic or Latino,Doctorate,648637,true,false
66,Female,30,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,241508,false,true
67,Female,18,White,Hispanic or Latino,High School,10823,false,false
68,Male,41,Black or African American,Hispanic or Latino,Doctorate,716357,true,true
69,Male,79,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,579674,true,false
70,Female,26,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10889,false,true
71,Male,80,Black or African American,Not Hispanic or Latino,Bachelor,129967,false,true
72,Male,78,Black or African American,Hispanic or Latino,Master,65115,false,false
73,Female,41,Asian,Hispanic or Latino,Doctorate,137977,false,false
74,Female,60,American Indian or Alaska Native,Not Hispanic or Latino,Master,149164,false,false
