person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Female,62,White,Not Hispanic or Latino,Master,217040,true,false
2,Male,43,Asian,Hispanic or Latino,Master,230839,true,true
3,Male,82,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,842260,true,true
4,Female,79,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,613367,true,true
5,Female,83,Asian,Not Hispanic or Latino,Bachelor,48144,false,true
6,Male,70,American Indian or Alaska Native,Not Hispanic or Latino,Master,139010,false,false
7,Female,45,Asian,Hispanic or Latino,Master,239142,true,true
8,Female,35,American Indian or Alaska Native,Hispanic or Latino,Master,117821,true,true
9,Male,81,White,Hispanic or Latino,Bachelor,47602,false,true
10,Female,83,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,79133,true,false
11,Male,52,White,Not Hispanic or Latino,Doctorate,863499,true,true
12,Male,40,Asian,Not Hispanic or Latino,Master,131720,false,true
13,Male,41,American Indian or Alaska Native,Not Hispanic or Latino,Master,231363,false,false
14,Female,50,Black or African American,Not Hispanic or Latino,Bachelor,117468,false,true
15,Female,47,White,Hispanic or Latino,Doctorate,197162,false,true
16,Male,18,Black or African American,Hispanic or Latino,Some College,19036,true,false
17,Female,54,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,105621,true,false
18,Male,25,American Indian or Alaska Native,Hispanic or Latino,GED,11330,false,true
19,Male,62,White,Not Hispanic or Latino,Doctorate,868667,false,false
20,Female,35,Asian,Hispanic or Latino,Doctorate,994774,false,false
21,Female,39,Black or African American,Not Hispanic or Latino,Master,50794,true,false
22,Female,66,American Indian or Alaska Native,Hispanic or Latino,Bachelor,99519,true,false
23,Male,68,Asian,Hispanic or Latino,Bachelor,123578,false,false
24,Female,68,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,533814,false,true
25,Male,61,Asian,Hispanic or Latino,Bachelor,32447,false,false
26,Male,28,Asian,Hispanic or Latino,Some College,16343,true,true
27,Female,19,White,Hispanic or Latino,Some College,17800,true,false
28,Female,23,Asian,Not Hispanic or Latino,GED,12676,true,true
29,Male,28,Asian,Not Hispanic or Latino,Bachelor,103643,true,false
30,Male,41,Black or African American,Hispanic or Latino,Bachelor,79730,false,false
31,Male,65,White,Hispanic or Latino,Doctorate,813306,true,true
32,Male,45,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,128869,true,true
33,Male,72,Asian,Hispanic or Latino,Bachelor,36767,true,true
34,Female,39,American Indian or Alaska Native,Not Hispanic or Latino,Master,137153,true,false
35,Female,21,American Indian or Alaska Native,Hispanic or Latino,GED,12858,true,true
36,Female,54,Black or African American,Hispanic or Latino,Bachelor,119697,false,true
