person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,56,American Indian or Alaska Native,Hispanic or Latino,Doctorate,914008,false,true
2,Female,41,Black or African American,Not Hispanic or Latino,Bachelor,62427,false,true
3,Male,41,Asian,Hispanic or Latino,Doctorate,785305,true,true
4,Female,33,Black or African American,Not Hispanic or Latino,Bachelor,46294,false,true
5,Female,22,American Indian or Alaska Native,Hispanic or Latino,GED,12731,false,false
6,Female,27,Asian,Hispanic or Latino,Bachelor,102269,false,false
7,Male,29,American Indian or Alaska Native,Hispanic or Latino,Some College,19538,false,false
8,Male,25,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,13213,false,true
9,Male,73,Black or African American,Not Hispanic or Latino,Doctorate,576420,true,false
10,Female,19,White,Hispanic or Latino,Some College,17282,false,true
11,Female,51,Black or African American,Not Hispanic or Latino,Bachelor,81036,false,true
12,Female,49,Asian,Not Hispanic or Latino,Doctorate,605353,true,false
13,Female,35,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,108907,true,false
14,Female,70,Asian,Hispanic or Latino,Doctorate,339212,true,true
15,Female,38,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,696105,true,true
16,Male,60,White,Not Hispanic or Latino,Bachelor,32812,false,false
17,Female,69,Black or African American,Hispanic or Latino,Master,69851,false,false
18,Female,48,Asian,Not Hispanic or Latino,Bachelor,107745,true,true
19,Male,34,American Indian or Alaska Native,Hispanic or Latino,Bachelor,59363,false,true
20,Male,31,Asian,Hispanic or Latino,Doctorate,328507,false,true
21,Female,69,Asian,Not Hispanic or Latino,Bachelor,108715,true,false
22,Male,25,Asian,Hispanic or Latino,GED,12238,false,false
23,Female,41,Asian,Not Hispanic or Latino,Doctorate,1061723,true,false
24,Female,58,White,Not Hispanic or Latino,Master,142220,false,true
25,Female,47,Black or African American,Not Hispanic or Latino,Doctorate,794213,false,false
26,Male,69,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,100825,true,false
27,Male,68,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,40033,true,false
28,Female,27,Black or African American,Hispanic or Latino,Some College,18678,false,false
29,Female,39,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,176619,true,true
30,Female,78,Black or African American,Hispanic or Latino,Master,248066,false,false
31,Female,76,Asian,Not Hispanic or Latino,Master,203124,true,false
32,Male,31,White,Not Hispanic or Latino,Bachelor,32199,true,false
33,Female,82,Asian,Not Hispanic or Latino,Bachelor,35494,false,false
34,Male,25,Black or African American,Hispanic or Latino,Some College,15878,true,false
35,Female,34,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,37498,false,true
36,Male,57,American Indian or Alaska Native,Hispanic or Latino,Doctorate,324955,false,true
37,Female,23,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Some College,18648,true,true
38,Female,76,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,57093,false,true
39,Male,22,Asian,Not Hispanic or Latino,GED,11886,false,true
40,Female,76,American Indian or Alaska Native,Hispanic or Latino,Master,132202,false,true
41,Male,47,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,45002,false,true
42,Female,31,American Indian or Alaska Native,Hispanic or Latino,Bachelor,97159,true,true
43,Female,77,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,473880,true,false
44,Male,70,Asian,Not Hispanic or Latino,Bachelor,102466,false,false
45,Male,83,White,Not Hispanic or Latino,Master,105711,true,false
46,Female,48,Asian,Hispanic or Latino,Bachelor,51974,false,false
47,Male,56,White,Not Hispanic or Latino,Doctorate,792299,true,false
48,Female,58,Asian,Hispanic or Latino,Bachelor,97475,false,false
49,Male,76,White,Not Hispanic or Latino,Master,98687,true,true
50,Female,40,American Indian or Alaska Native,Hispanic or Latino,Bachelor,75429,false,true
51,Female,76,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,84957,true,true
52,Female,48,Asian,Hispanic or Latino,Bachelor,104745,false,false
53,Male,72,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,79410,false,false
54,Female,50,White,Hispanic or Latino,Doctorate,550066,true,false
55,Male,61,White,Hispanic or Latino,Bachelor,52035,false,false
56,Female,41,White,Not Hispanic or Latino,Master,89447,true,true
57,Female,69,Asian,Not Hispanic or Latino,Bachelor,55800,true,false
58,Female,50,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,84918,true,true
59,Female,82,Asian,Not Hispanic or Latino,Doctorate,526951,false,true
60,Female,38,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,207103,true,true
61,Male,33,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,224223,false,false
62,Female,84,Black or African American,Hispanic or Latino,Master,149340,true,true
63,Female,52,Asian,Hispanic or Latino,Bachelor,55900,false,true
64,Male,26,Asian,Hispanic or Latino,Some College,16398,false,true
65,Male,83,Asian,Hispanic or Latino,Bachelor,49060,false,true
