person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,66,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,180906,true,false
2,Male,26,American Indian or Alaska Native,Not Hispanic or Latino,High School,10281,false,true
3,Male,20,Asian,Hispanic or Latino,GED,12455,true,false
4,Female,73,Asian,Not Hispanic or Latino,Bachelor,60891,false,true
5,Male,70,Black or African American,Hispanic or Latino,Doctorate,513875,true,false
6,Male,21,White,Not Hispanic or Latino,High School,10511,false,false
7,Female,67,White,Hispanic or Latino,Doctorate,662591,false,true
8,Male,49,American Indian or Alaska Native,Hispanic or Latino,Master,203112,false,false
9,Female,47,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,142147,true,true
10,Male,63,Black or African American,Not Hispanic or Latino,Bachelor,30981,true,true
11,Male,18,Black or African American,Not Hispanic or Latino,GED,12443,false,false
12,Male,58,Black or African American,Not Hispanic or Latino,Master,211832,true,true
13,Female,58,Asian,Hispanic or Latino,Master,98602,true,true
14,Male,78,Black or African American,Hispanic or Latino,Master,231311,false,true
15,Male,62,Black or African American,Not Hispanic or Latino,Doctorate,770454,true,true
16,Male,41,Black or African American,Not Hispanic or Latino,Master,77116,false,false
17,Female,64,White,Not Hispanic or Latino,Master,166176,true,true
18,Male,25,Asian,Not Hispanic or Latino,High School,10289,false,false
19,Male,23,White,Not Hispanic or Latino,High School,10922,false,true
20,Male,66,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,116071,false,true
21,Male,39,Asian,Hispanic or Latino,Master,238690,true,true
22,Female,32,Asian,Hispanic or Latino,Master,204401,false,true
23,Male,19,American Indian or Alaska Native,Hispanic or Latino,Some College,19130,true,false
24,Male,21,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,High School,10779,false,true
25,Male,33,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,38151,false,true
26,Female,54,Asian,Not Hispanic or Latino,Doctorate,359807,false,false
27,Female,50,White,Hispanic or Latino,Master,52291,true,false
28,Female,52,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,767824,false,false
29,Female,27,Black or African American,Not Hispanic or Latino,Bachelor,57247,false,false
30,Male,63,White,Not Hispanic or Latino,Doctorate,553669,true,true
31,Female,70,American Indian or Alaska Native,Hispanic or Latino,Bachelor,74231,false,false
