person_id,gender,age,race,ethnicity,education_level,income,home_owner_flag,dependents_flag
1,Male,70,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,805424,false,true
2,Male,72,Asian,Hispanic or Latino,Master,135539,true,false
3,Female,68,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1071431,false,false
4,Female,60,Asian,Not Hispanic or Latino,Bachelor,129845,false,true
5,Female,62,White,Hispanic or Latino,Doctorate,557326,true,false
6,Female,27,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Some College,17283,true,true
7,Male,78,American Indian or Alaska Native,Hispanic or Latino,Master,146115,false,true
8,Female,83,Black or African American,Not Hispanic or Latino,Master,244605,true,true
9,Female,82,White,Hispanic or Latino,Master,150350,true,true
10,Female,85,American Indian or Alaska Native,Hispanic or Latino,Doctorate,524330,true,false
11,Male,56,American Indian or Alaska Native,Not Hispanic or Latino,Master,164296,false,false
12,Male,53,Asian,Hispanic or Latino,Doctorate,254720,true,false
13,Male,26,Black or African American,Not Hispanic or Latino,High School,10687,true,false
14,Female,22,Black or African American,Hispanic or Latino,Some College,17009,true,false
15,Female,78,Black or African American,Hispanic or Latino,Master,126962,false,false
16,Male,66,Black or African American,Not Hispanic or Latino,Bachelor,113056,true,true
17,Female,32,Black or African American,Hispanic or Latino,Doctorate,706586,true,true
18,Male,45,Asian,Not Hispanic or Latino,Master,154289,true,true
19,Female,83,Asian,Hispanic or Latino,Doctorate,878407,false,false
20,Female,51,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,684482,true,false
21,Female,46,Black or African American,Not Hispanic or Latino,Doctorate,958526,true,true
22,Male,51,Black or African American,Not Hispanic or Latino,Bachelor,52555,false,false
23,Male,59,American Indian or Alaska Native,Hispanic or Latino,Bachelor,74314,true,true
24,Female,79,White,Hispanic or Latino,Master,215281,true,false
25,Female,74,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,242979,false,true
26,Male,31,American Indian or Alaska Native,Hispanic or Latino,Bachelor,38230,true,false
27,Male,65,White,Not Hispanic or Latino,Doctorate,578011,true,false
28,Male,42,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,72071,false,false
29,Male,20,White,Hispanic or Latino,High School,10664,false,false
30,Male,75,American Indian or Alaska Native,Hispanic or Latino,Bachelor,94006,false,true
31,Female,37,White,Not Hispanic or Latino,Master,82830,true,false
32,Male,57,Asian,Hispanic or Latino,Bachelor,72611,false,false
33,Female,18,Black or African American,Not Hispanic or Latino,GED,12665,false,true
34,Male,68,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,542564,false,true
35,Male,22,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,GED,12965,false,true
36,Female,68,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,1053639,false,true
37,Female,19,American Indian or Alaska Native,Hispanic or Latino,GED,12255,true,false
38,Male,68,White,Hispanic or Latino,Bachelor,45811,true,false
39,Male,46,Black or African American,Hispanic or Latino,Master,188183,true,true
40,Male,31,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,373423,false,true
41,Male,43,American Indian or Alaska Native,Hispanic or Latino,Master,137945,true,false
42,Female,68,American Indian or Alaska Native,Not Hispanic or Latino,Master,100944,true,true
43,Female,21,Asian,Hispanic or Latino,High School,10711,false,true
44,Male,29,White,Not Hispanic or Latino,Bachelor,108982,false,true
45,Female,75,White,Not Hispanic or Latino,Master,138447,false,true
46,Male,51,Asian,Hispanic or Latino,Doctorate,585456,false,false
47,Male,58,Black or African American,Not Hispanic or Latino,Doctorate,1016279,false,false
48,Male,74,American Indian or Alaska Native,Hispanic or Latino,Master,159633,false,true
49,Male,75,Asian,Not Hispanic or Latino,Master,71093,true,false
50,Female,51,Black or African American,Hispanic or Latino,Bachelor,32395,true,true
51,Female,51,Asian,Not Hispanic or Latino,Master,188517,true,true
52,Female,48,Black or African American,Not Hispanic or Latino,Master,190891,true,true
53,Male,55,American Indian or Alaska Native,Hispanic or Latino,Bachelor,34733,false,true
54,Male,19,Asian,Not Hispanic or Latino,High School,10955,true,false
55,Male,47,Black or African American,Hispanic or Latino,Master,237408,false,false
56,Male,30,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,91292,false,false
57,Female,65,Black or African American,Not Hispanic or Latino,Doctorate,406182,false,false
58,Male,50,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,250530,false,false
59,Male,47,Asian,Not Hispanic or Latino,Master,157842,false,false
60,Male,84,Black or African American,Hispanic or Latino,Bachelor,51202,false,false
61,Female,43,Black or African American,Not Hispanic or Latino,Doctorate,828043,false,false
62,Female,77,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,72785,false,false
63,Female,19,American Indian or Alaska Native,Not Hispanic or Latino,Some College,15642,false,true
64,Male,78,American Indian or Alaska Native,Not Hispanic or Latino,Master,75668,true,false
65,Male,82,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,184945,false,false
66,Male,81,Black or African American,Hispanic or Latino,Master,166416,false,true
67,Male,30,Black or African American,Hispanic or Latino,Bachelor,127096,true,true
68,Male,78,White,Not Hispanic or Latino,Master,96883,true,false
69,Male,39,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,581763,true,false
70,Male,61,White,Hispanic or Latino,Master,133400,true,false
71,Male,41,White,Hispanic or Latino,Doctorate,578746,true,false
72,Male,22,Asian,Not Hispanic or Latino,GED,11546,false,false
73,Female,54,Asian,Hispanic or Latino,Bachelor,84672,true,false
74,Female,77,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Bachelor,61186,true,false
75,Male,36,Black or African American,Hispanic or Latino,Doctorate,594424,false,true
76,Female,85,White,Not Hispanic or Latino,Master,162777,false,false
77,Male,60,White,Not Hispanic or Latino,Doctorate,400863,false,true
78,Female,70,Asian,Not Hispanic or Latino,Doctorate,262774,true,false
79,Male,65,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,154991,true,true
80,Female,61,Black or African American,Not Hispanic or Latino,Doctorate,195465,false,false
81,Male,83,White,Not Hispanic or Latino,Bachelor,86524,false,false
82,Male,50,American Indian or Alaska Native,Not Hispanic or Latino,Doctorate,658769,true,true
83,Male,77,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Doctorate,285246,true,false
84,Male,80,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,240966,true,true
85,Male,70,White,Hispanic or Latino,Bachelor,93878,true,true
86,Female,61,Asian,Not Hispanic or Latino,Master,194006,false,true
87,Male,34,White,Not Hispanic or Latino,Doctorate,697518,false,false
88,Male,76,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Doctorate,855394,true,true
89,Male,59,Asian,Not Hispanic or Latino,Bachelor,108443,false,false
90,Male,79,Asian,Hispanic or Latino,Bachelor,71148,true,false
91,Male,23,Black or African American,Not Hispanic or Latino,GED,12169,true,false
92,Female,43,American Indian or Alaska Native,Hispanic or Latino,Master,67527,false,false
93,Male,48,Asian,Not Hispanic or Latino,Doctorate,796499,false,false
94,Female,50,Asian,Hispanic or Latino,Bachelor,48621,true,false
95,Male,31,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,146839,false,true
96,Male,85,Asian,Hispanic or Latino,Bachelor,123229,false,true
97,Female,40,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,102588,true,false
98,Female,77,American Indian or Alaska Native,Hispanic or Latino,Doctorate,638205,true,false
99,Male,68,Asian,Not Hispanic or Latino,Bachelor,83761,true,true
100,Male,59,American Indian or Alaska Native,Hispanic or Latino,Master,62770,false,false
101,Male,28,American Indian or Alaska Native,Hispanic or Latino,Bachelor,89476,true,false
102,Male,44,Asian,Not Hispanic or Latino,Bachelor,125285,true,false
103,Female,42,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Bachelor,79658,true,false
104,Female,81,Native Hawaiian or Other Pacific Islander,Hispanic or Latino,Master,50796,false,false
105,Male,79,Asian,Not Hispanic or Latino,Master,202657,false,true
106,Female,33,American Indian or Alaska Native,Not Hispanic or Latino,Bachelor,60166,false,true
107,Male,75,White,Hispanic or Latino,Master,215147,false,true
108,Male,35,Asian,Not Hispanic or Latino,Master,121450,true,false
109,Male,30,Black or African American,Not Hispanic or Latino,Doctorate,771432,false,true
110,Male,46,Black or African American,Hispanic or Latino,Bachelor,83138,true,false
111,Female,57,White,Not Hispanic or Latino,Doctorate,577740,false,false
112,Female,59,Asian,Hispanic or Latino,Doctorate,1011242,false,true
113,Male,48,Black or African American,Not Hispanic or Latino,Bachelor,72653,true,true
114,Male,59,Asian,Not Hispanic or Latino,Bachelor,107691,true,true
115,Male,54,White,Not Hispanic or Latino,Doctorate,323604,false,false
116,Female,80,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,60224,false,true
117,Female,48,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,206873,false,true
118,Female,42,American Indian or Alaska Native,Hispanic or Latino,Doctorate,902454,false,true
119,Male,30,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,Master,71992,false,true
